time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-0.650934,-1.513128,-1.995114,-1.199370,1.605749,0.919172,-0.000420,-0.000006,0.000251,0.000005,0.000146,-0.000500,-0.419502,-0.005613,0.250875,0.004569,0.146052,-0.500000,0.389095,-0.510159,0.471582,-0.000387,0.999844,0.012451,0.012493
0.100000,-0.653032,-1.513156,-1.993860,-1.199347,1.606479,0.916672,-0.041950,-0.000561,0.025087,0.000457,0.014605,-0.050000,-0.419502,-0.005613,0.250875,0.004569,0.146052,-0.500000,0.388403,-0.511158,0.472391,-0.000600,0.999836,0.012332,0.013239
0.200000,-0.659324,-1.513240,-1.990097,-1.199279,1.608670,0.909172,-0.083900,-0.001123,0.050175,0.000914,0.029210,-0.100000,-0.419502,-0.005613,0.250875,0.004569,0.146052,-0.500000,0.386309,-0.514145,0.474821,-0.001242,0.999808,0.011956,0.015475
0.300000,-0.669812,-1.513381,-1.983825,-1.199164,1.612321,0.896672,-0.125851,-0.001684,0.075262,0.001371,0.043815,-0.150000,-0.419502,-0.005613,0.250875,0.004569,0.146052,-0.500000,0.382754,-0.519097,0.478882,-0.002322,0.999750,0.011262,0.019191
0.400000,-0.684494,-1.513577,-1.975044,-1.199004,1.617433,0.879172,-0.167801,-0.002245,0.100350,0.001828,0.058421,-0.200000,-0.419502,-0.005613,0.250875,0.004569,0.146052,-0.500000,0.377640,-0.525973,0.484590,-0.003853,0.999644,0.010149,0.024367
0.500000,-0.703372,-1.513830,-1.963755,-1.198799,1.624005,0.856672,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.108046,-0.001446,0.064615,0.001177,0.037617,-0.128779,0.370834,-0.534709,0.491968,-0.005852,0.999467,0.008479,0.030973
0.600000,-0.724316,-1.514110,-1.951230,-1.198571,1.631297,0.831709,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.362980,-0.544256,0.500202,-0.008113,0.999216,0.006311,0.038227
0.700000,-0.745259,-1.514390,-1.938705,-1.198343,1.638589,0.806746,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.354812,-0.553638,0.508486,-0.010418,0.998908,0.003816,0.045391
0.800000,-0.766203,-1.514670,-1.926179,-1.198114,1.645881,0.781784,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.346335,-0.562845,0.516820,-0.012766,0.998541,0.000995,0.052452
0.900000,-0.787147,-1.514950,-1.913654,-1.197886,1.653172,0.756821,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.337552,-0.571866,0.525202,-0.015158,0.998117,-0.002146,0.059398
1.000000,-0.808091,-1.515231,-1.901129,-1.197658,1.660464,0.731858,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.328469,-0.580690,0.533630,-0.017592,0.997634,-0.005604,0.066218
1.100000,-0.829035,-1.515511,-1.888604,-1.197430,1.667756,0.706895,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.319092,-0.589306,0.542104,-0.020069,0.997093,-0.009376,0.072901
1.200000,-0.849979,-1.515791,-1.876079,-1.197202,1.675048,0.681932,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.309427,-0.597704,0.550621,-0.022588,0.996493,-0.013455,0.079435
1.300000,-0.870923,-1.516071,-1.863554,-1.196974,1.682339,0.656969,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.299479,-0.605873,0.559181,-0.025149,0.995834,-0.017836,0.085809
1.400000,-0.891867,-1.516352,-1.851029,-1.196746,1.689631,0.632006,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.289256,-0.613804,0.567783,-0.027750,0.995117,-0.022515,0.092011
1.500000,-0.912811,-1.516632,-1.838504,-1.196518,1.696923,0.607043,-0.209440,-0.002802,0.125251,0.002281,0.072917,-0.249629,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.278764,-0.621487,0.576424,-0.030393,0.994339,-0.027485,0.098032
