time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-1.600734,-1.726986,-2.203011,-0.807957,1.595143,-0.031171,-0.000010,0.000030,0.000500,-0.000004,0.000004,-0.000267,-0.009805,0.029872,0.500000,-0.004330,0.003604,-0.266938,-0.189647,-0.609668,0.261041,-0.000461,0.999844,0.012403,0.012557
0.100000,-1.600783,-1.726837,-2.200511,-0.807979,1.595161,-0.032506,-0.000981,0.002987,0.050000,-0.000433,0.000360,-0.026694,-0.009805,0.029872,0.500000,-0.004330,0.003604,-0.266938,-0.189714,-0.610954,0.262431,-0.001120,0.999859,0.011081,0.012534
0.200000,-1.600930,-1.726389,-2.193011,-0.808044,1.595215,-0.036510,-0.001961,0.005974,0.100000,-0.000866,0.000721,-0.053388,-0.009805,0.029872,0.500000,-0.004330,0.003604,-0.266938,-0.189914,-0.614790,0.266625,-0.003096,0.999892,0.007116,0.012453
0.300000,-1.601175,-1.725642,-2.180511,-0.808152,1.595305,-0.043183,-0.002942,0.008961,0.150000,-0.001299,0.001081,-0.080081,-0.009805,0.029872,0.500000,-0.004330,0.003604,-0.266938,-0.190247,-0.621110,0.273687,-0.006390,0.999904,0.000506,0.012281
0.400000,-1.601518,-1.724596,-2.163011,-0.808303,1.595431,-0.052526,-0.003922,0.011949,0.200000,-0.001732,0.001442,-0.106775,-0.009805,0.029872,0.500000,-0.004330,0.003604,-0.266938,-0.190715,-0.629801,0.283723,-0.011002,0.999830,-0.008744,0.011963
0.500000,-1.601960,-1.723252,-2.140511,-0.808498,1.595594,-0.064538,-0.004903,0.014936,0.250000,-0.002165,0.001802,-0.133469,-0.009805,0.029872,0.500000,-0.004330,0.003604,-0.266938,-0.191316,-0.640702,0.296878,-0.016931,0.999579,-0.020631,0.011422
0.600000,-1.602499,-1.721609,-2.113011,-0.808736,1.595792,-0.079220,-0.005883,0.017923,0.300000,-0.002598,0.002162,-0.160163,-0.009805,0.029872,0.500000,-0.004330,0.003604,-0.266938,-0.192051,-0.653598,0.313331,-0.024172,0.999034,-0.035146,0.010558
0.700000,-1.603111,-1.719744,-2.081796,-0.809007,1.596017,-0.095885,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.192883,-0.667653,0.332488,-0.032378,0.998100,-0.051597,0.009308
0.800000,-1.603727,-1.717867,-2.050380,-0.809279,1.596243,-0.112657,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.193716,-0.681157,0.352267,-0.040615,0.996820,-0.068120,0.007760
0.900000,-1.604343,-1.715990,-2.018964,-0.809551,1.596470,-0.129429,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.194545,-0.694000,0.372523,-0.048825,0.995200,-0.084600,0.005925
1.000000,-1.604959,-1.714114,-1.987548,-0.809823,1.596696,-0.146202,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.195366,-0.706167,0.393235,-0.057000,0.993242,-0.101028,0.003801
1.100000,-1.605575,-1.712237,-1.956132,-0.810095,1.596923,-0.162974,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.196178,-0.717643,0.414379,-0.065132,0.990946,-0.117397,0.001391
1.200000,-1.606191,-1.710360,-1.924716,-0.810367,1.597149,-0.179746,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.196979,-0.728415,0.435934,-0.073214,0.988313,-0.133699,-0.001303
1.300000,-1.606807,-1.708483,-1.893300,-0.810639,1.597375,-0.196518,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.197768,-0.738469,0.457874,-0.081240,0.985345,-0.149924,-0.004281
1.400000,-1.607424,-1.706606,-1.861884,-0.810911,1.597602,-0.213290,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.198543,-0.747792,0.480176,-0.089202,0.982043,-0.166066,-0.007539
1.500000,-1.608040,-1.704729,-1.830468,-0.811183,1.597828,-0.230063,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.199301,-0.756373,0.502815,-0.097092,0.978409,-0.182116,-0.011077
1.600000,-1.608656,-1.702852,-1.799052,-0.811455,1.598055,-0.246835,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.200042,-0.764201,0.525767,-0.104906,0.974445,-0.198066,-0.014891
1.700000,-1.609272,-1.700975,-1.767636,-0.811727,1.598281,-0.263607,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.200763,-0.771266,0.549007,-0.112634,0.970153,-0.213908,-0.018980
1.800000,-1.609888,-1.699098,-1.736220,-0.811999,1.598508,-0.280379,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.201463,-0.777559,0.572508,-0.120271,0.965535,-0.229634,-0.023340
1.900000,-1.610504,-1.697222,-1.704804,-0.812271,1.598734,-0.297151,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.202139,-0.783072,0.596246,-0.127809,0.960594,-0.245237,-0.027968
2.000000,-1.611120,-1.695345,-1.673389,-0.812543,1.598961,-0.313924,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.202791,-0.787797,0.620194,-0.135241,0.955333,-0.260709,-0.032863
2.100000,-1.611736,-1.693468,-1.641973,-0.812815,1.599187,-0.330696,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.203416,-0.791727,0.644325,-0.142562,0.949754,-0.276041,-0.038019
2.200000,-1.612352,-1.691591,-1.610557,-0.813087,1.599413,-0.347468,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.204013,-0.794858,0.668614,-0.149764,0.943860,-0.291227,-0.043435
2.300000,-1.612968,-1.689714,-1.579141,-0.813359,1.599640,-0.364240,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.204579,-0.797183,0.693034,-0.156841,0.937654,-0.306259,-0.049105
2.400000,-1.613584,-1.687837,-1.547725,-0.813631,1.599866,-0.381012,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.205114,-0.798701,0.717557,-0.163786,0.931140,-0.321129,-0.055027
2.500000,-1.614200,-1.685960,-1.516309,-0.813903,1.600093,-0.397785,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.205616,-0.799406,0.742158,-0.170593,0.924322,-0.335831,-0.061197
2.600000,-1.614816,-1.684083,-1.484893,-0.814175,1.600319,-0.414557,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.206083,-0.799297,0.766808,-0.177255,0.917202,-0.350357,-0.067610
2.700000,-1.615432,-1.682206,-1.453477,-0.814447,1.600546,-0.431329,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.206513,-0.798374,0.791481,-0.183767,0.909785,-0.364700,-0.074261
2.800000,-1.616049,-1.680329,-1.422061,-0.814719,1.600772,-0.448101,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.206906,-0.796635,0.816150,-0.190121,0.902075,-0.378853,-0.081148
2.900000,-1.616665,-1.678453,-1.390645,-0.814991,1.600999,-0.464873,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.207259,-0.794081,0.840787,-0.196313,0.894076,-0.392809,-0.088264
3.000000,-1.617281,-1.676576,-1.359229,-0.815263,1.601225,-0.481646,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.207571,-0.790714,0.865366,-0.202336,0.885792,-0.406562,-0.095605
3.100000,-1.617897,-1.674699,-1.327813,-0.815536,1.601452,-0.498418,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.207841,-0.786537,0.889860,-0.208184,0.877228,-0.420104,-0.103166
3.200000,-1.618513,-1.672822,-1.296397,-0.815808,1.601678,-0.515190,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.208067,-0.781552,0.914241,-0.213852,0.868388,-0.433430,-0.110941
3.300000,-1.619129,-1.670945,-1.264982,-0.816080,1.601904,-0.531962,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.208248,-0.775763,0.938483,-0.219333,0.859277,-0.446533,-0.118927
3.400000,-1.619745,-1.669068,-1.233566,-0.816352,1.602131,-0.548734,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.208383,-0.769176,0.962559,-0.224623,0.849901,-0.459407,-0.127116
3.500000,-1.620361,-1.667191,-1.202150,-0.816624,1.602357,-0.565507,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.208471,-0.761797,0.986443,-0.229716,0.840263,-0.472046,-0.135504
3.600000,-1.620977,-1.665314,-1.170734,-0.816896,1.602584,-0.582279,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.208510,-0.753632,1.010108,-0.234607,0.830370,-0.484443,-0.144084
3.700000,-1.621593,-1.663437,-1.139318,-0.817168,1.602810,-0.599051,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.208500,-0.744689,1.033529,-0.239290,0.820226,-0.496594,-0.152852
3.800000,-1.622209,-1.661561,-1.107902,-0.817440,1.603037,-0.615823,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.208439,-0.734978,1.056679,-0.243761,0.809838,-0.508492,-0.161800
3.900000,-1.622825,-1.659684,-1.076486,-0.817712,1.603263,-0.632595,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.208327,-0.724506,1.079534,-0.248015,0.799210,-0.520132,-0.170923
4.000000,-1.623441,-1.657807,-1.045070,-0.817984,1.603490,-0.649367,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.208162,-0.713285,1.102068,-0.252046,0.788349,-0.531509,-0.180214
4.100000,-1.624057,-1.655930,-1.013654,-0.818256,1.603716,-0.666140,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.207944,-0.701325,1.124256,-0.255851,0.777260,-0.542617,-0.189667
4.200000,-1.624674,-1.654053,-0.982238,-0.818528,1.603942,-0.682912,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.207673,-0.688639,1.146074,-0.259425,0.765950,-0.553452,-0.199275
4.300000,-1.625290,-1.652176,-0.950822,-0.818800,1.604169,-0.699684,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.207347,-0.675238,1.167499,-0.262764,0.754423,-0.564009,-0.209033
4.400000,-1.625906,-1.650299,-0.919406,-0.819072,1.604395,-0.716456,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.206965,-0.661138,1.188505,-0.265863,0.742688,-0.574282,-0.218932
4.500000,-1.626522,-1.648422,-0.887990,-0.819344,1.604622,-0.733228,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.206529,-0.646351,1.209071,-0.268718,0.730750,-0.584269,-0.228966
4.600000,-1.627138,-1.646545,-0.856574,-0.819616,1.604848,-0.750001,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.206036,-0.630893,1.229174,-0.271326,0.718615,-0.593963,-0.239129
4.700000,-1.627754,-1.644669,-0.825159,-0.819888,1.605075,-0.766773,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.205486,-0.614779,1.248791,-0.273683,0.706290,-0.603362,-0.249412
4.800000,-1.628370,-1.642792,-0.793743,-0.820160,1.605301,-0.783545,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.204880,-0.598027,1.267901,-0.275786,0.693781,-0.612462,-0.259810
4.900000,-1.628986,-1.640915,-0.762327,-0.820432,1.605528,-0.800317,-0.006161,0.018769,0.314159,-0.002720,0.002264,-0.167722,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.204218,-0.580653,1.286484,-0.277630,0.681096,-0.621257,-0.270314
