timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff
1751378445.461547852,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.463322878,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.465289116,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.467363119,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.469326496,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.471832514,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.473979950,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.481572390,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.481642723,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.481665373,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.485150099,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
1751378445.489965916,-1.655704000,1.448555000,-1.363712000,-1.570675000,-3.799444000,0.970329000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.881181566,-4.207934635,-0.302780521,0.000010016,0.000000000,0.000000000
