timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff
1751359760.846066952,-1.727100000,-2.203000000,-0.808000000,1.595100000,-0.031000000,-1.600700000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.621137314,3.121199267,0.300553395,0.002005534,0.000000000,0.000000000
1751359760.847824574,-1.727100000,-2.203000000,-0.808000000,1.595100000,-0.031000000,-1.600700000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.621137314,3.121199267,0.300553395,0.002005534,0.000000000,0.000000000
1751359760.852097988,-1.727100000,-2.203000000,-0.808000000,1.595100000,-0.031000000,-1.600700000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.621137314,3.121199267,0.300553395,0.002005534,0.000000000,0.000000000
1751359760.852152109,-1.727100000,-2.203000000,-0.808000000,1.595100000,-0.031000000,-1.600700000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.621137314,3.121199267,0.300553395,0.002005534,0.000000000,0.000000000
1751359760.853961706,-1.727100122,-2.202999020,-0.808000864,1.595099967,-0.031001000,-1.600701000,-0.000122472,0.000980052,-0.000863675,-0.000032902,-0.000999537,-0.001000000,3.638665105,3.309328433,0.282464527,-0.001464161,-0.028157280,-0.341696573
1751359760.860396147,-1.727100490,-2.202996080,-0.808003455,1.595099868,-0.031003998,-1.600704000,-0.000244944,0.001960105,-0.001727350,-0.000065804,-0.001999074,-0.002000000,3.638674359,3.309335212,0.282464536,-0.001464191,-0.028157280,-0.341697910
1751359760.860457182,-1.727101102,-2.202991180,-0.808007773,1.595099704,-0.031008996,-1.600709000,-0.000367416,0.002940157,-0.002591025,-0.000098705,-0.002998611,-0.003000000,3.638689783,3.309346511,0.282464550,-0.001464241,-0.028157280,-0.341700137
1751359760.860480309,-1.727101102,-2.202991180,-0.808007773,1.595099704,-0.031008996,-1.600709000,-0.000367416,0.002940157,-0.002591025,-0.000098705,-0.002998611,-0.003000000,3.638689783,3.309346511,0.282464550,-0.001464241,-0.028157280,-0.341700137
1751359760.862525940,-1.727101960,-2.202984319,-0.808013819,1.595099474,-0.031015993,-1.600716000,-0.000489888,0.003920209,-0.003454700,-0.000131607,-0.003998148,-0.004000000,3.638711376,3.309362330,0.282464571,-0.001464312,-0.028157280,-0.341703255
1751359760.864106655,-1.727103062,-2.202975499,-0.808021592,1.595099177,-0.031024988,-1.600725000,-0.000612360,0.004900262,-0.004318375,-0.000164509,-0.004997685,-0.005000000,3.638739138,3.309382668,0.282464598,-0.001464403,-0.028157280,-0.341707264
