time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-0.589523,-1.692079,-1.801576,-1.217846,1.588042,0.980191,0.000130,0.000293,0.000224,0.000500,0.000022,0.000250,0.129578,0.292559,0.223600,0.500000,0.021629,0.250168,0.511554,-0.549257,0.475383,-0.000545,0.999963,0.006918,0.005167
0.100000,-0.588875,-1.690616,-1.800458,-1.215346,1.588150,0.981442,0.012958,0.029256,0.022360,0.050000,0.002163,0.025017,0.129578,0.292559,0.223600,0.500000,0.021629,0.250168,0.512089,-0.549030,0.477487,-0.000266,0.999958,0.005556,0.007302
0.200000,-0.586931,-1.686228,-1.797104,-1.207846,1.588475,0.985194,0.025916,0.058512,0.044720,0.100000,0.004326,0.050034,0.129578,0.292559,0.223600,0.500000,0.021629,0.250168,0.513659,-0.548324,0.483818,0.000571,0.999905,0.001495,0.013724
0.300000,-0.583692,-1.678914,-1.791514,-1.195346,1.589015,0.991449,0.038873,0.087768,0.067080,0.150000,0.006489,0.075050,0.129578,0.292559,0.223600,0.500000,0.021629,0.250168,0.516159,-0.547061,0.494426,0.001959,0.999685,-0.005191,0.024476
0.400000,-0.579157,-1.668674,-1.783688,-1.177846,1.589772,1.000204,0.051831,0.117024,0.089440,0.200000,0.008652,0.100067,0.129578,0.292559,0.223600,0.500000,0.021629,0.250168,0.519408,-0.545115,0.509395,0.003889,0.999103,-0.014379,0.039629
0.500000,-0.573326,-1.655509,-1.773626,-1.155346,1.590746,1.011462,0.064789,0.146280,0.111800,0.250000,0.010815,0.125084,0.129578,0.292559,0.223600,0.500000,0.021629,0.250168,0.523147,-0.542309,0.528826,0.006344,0.997886,-0.025889,0.059270
0.600000,-0.566199,-1.639418,-1.761328,-1.127846,1.591935,1.025221,0.077747,0.175536,0.134160,0.300000,0.012978,0.150101,0.129578,0.292559,0.223600,0.500000,0.021629,0.250168,0.527025,-0.538420,0.552834,0.009298,0.995682,-0.039484,0.083501
0.700000,-0.558109,-1.621154,-1.747369,-1.096631,1.593286,1.040839,0.081416,0.183820,0.140492,0.314159,0.013590,0.157185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530475,-0.533399,0.580385,0.012581,0.992227,-0.054269,0.111271
0.800000,-0.549968,-1.602772,-1.733319,-1.065215,1.594645,1.056558,0.081416,0.183820,0.140492,0.314159,0.013590,0.157185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532892,-0.527707,0.608381,0.015800,0.987733,-0.068439,0.139464
0.900000,-0.541826,-1.584390,-1.719270,-1.033799,1.596004,1.072276,0.081416,0.183820,0.140492,0.314159,0.013590,0.157185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.534217,-0.521388,0.636590,0.018922,0.982222,-0.081879,0.167860
