time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,fk_x,fk_y,fk_z,fk_qx,fk_qy,fk_qz,fk_qw
0.000000,-1.600781,-1.727100,-2.202960,-0.807927,1.595047,-0.030925,-0.000469,-0.000197,0.000500,-0.000309,-0.000015,-0.000469,-0.468990,-0.197291,0.500000,-0.309215,-0.014820,-0.468980,-0.189688,-0.609698,0.261000,-0.000315,0.999845,0.012423,0.012508
0.100000,-1.603126,-1.728087,-2.200460,-0.809473,1.594973,-0.033270,-0.046899,-0.019729,0.050000,-0.030922,-0.001482,-0.046898,-0.468990,-0.197291,0.500000,-0.309215,-0.014820,-0.468980,-0.191165,-0.610457,0.261512,-0.000315,0.999845,0.012411,0.012501
0.200000,-1.610161,-1.731046,-2.192960,-0.814111,1.594751,-0.040304,-0.093798,-0.039458,0.100000,-0.061843,-0.002964,-0.093796,-0.468990,-0.197291,0.500000,-0.309215,-0.014820,-0.468980,-0.195623,-0.612706,0.263050,-0.000316,0.999845,0.012376,0.012479
0.300000,-1.621886,-1.735979,-2.180460,-0.821842,1.594380,-0.052029,-0.140697,-0.059187,0.150000,-0.092765,-0.004446,-0.140694,-0.468990,-0.197291,0.500000,-0.309215,-0.014820,-0.468980,-0.203142,-0.616360,0.265619,-0.000317,0.999847,0.012320,0.012442
0.400000,-1.638300,-1.742884,-2.162960,-0.832664,1.593861,-0.068443,-0.187596,-0.078916,0.200000,-0.123686,-0.005928,-0.187592,-0.468990,-0.197291,0.500000,-0.309215,-0.014820,-0.468980,-0.213856,-0.621277,0.269230,-0.000319,0.999848,0.012245,0.012392
0.500000,-1.658735,-1.751480,-2.141174,-0.846138,1.593216,-0.088878,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.227489,-0.627063,0.273748,-0.000321,0.999850,0.012159,0.012330
0.600000,-1.679679,-1.760291,-2.118845,-0.859947,1.592554,-0.109821,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.241789,-0.632596,0.278402,-0.000324,0.999852,0.012079,0.012269
0.700000,-1.700623,-1.769101,-2.096516,-0.873755,1.591892,-0.130765,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.256410,-0.637715,0.283079,-0.000327,0.999853,0.012006,0.012210
0.800000,-1.721567,-1.777912,-2.074187,-0.887564,1.591230,-0.151708,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.271337,-0.642408,0.287780,-0.000329,0.999855,0.011941,0.012154
0.900000,-1.742511,-1.786722,-2.051859,-0.901373,1.590568,-0.172652,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.286557,-0.646663,0.292502,-0.000332,0.999856,0.011884,0.012100
1.000000,-1.763455,-1.795533,-2.029530,-0.915182,1.589907,-0.193595,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.302056,-0.650470,0.297244,-0.000335,0.999857,0.011834,0.012049
1.100000,-1.784399,-1.804343,-2.007201,-0.928991,1.589245,-0.214539,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.317821,-0.653817,0.302006,-0.000338,0.999858,0.011791,0.012002
1.200000,-1.805343,-1.813154,-1.984872,-0.942799,1.588583,-0.235482,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.333835,-0.656695,0.306787,-0.000341,0.999859,0.011756,0.011958
1.300000,-1.826287,-1.821965,-1.962544,-0.956608,1.587921,-0.256426,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.350084,-0.659093,0.311586,-0.000345,0.999860,0.011727,0.011919
1.400000,-1.847231,-1.830775,-1.940215,-0.970417,1.587259,-0.277369,-0.209440,-0.088105,0.223288,-0.138088,-0.006618,-0.209435,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.366554,-0.661003,0.316401,-0.000348,0.999861,0.011705,0.011883
