time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-1.600684,-1.727092,-2.202925,-0.808078,1.595012,-0.030903,-0.000500,0.000117,0.000272,-0.000395,-0.000016,-0.000500,-0.500000,0.117263,0.271714,-0.395391,-0.016086,-0.499789,-0.189633,-0.609716,0.261006,-0.000352,0.999844,0.012478,0.012492
0.100000,-1.603184,-1.726505,-2.201566,-0.810055,1.594932,-0.033402,-0.050000,0.011726,0.027171,-0.039539,-0.001609,-0.049979,-0.500000,0.117263,0.271714,-0.395391,-0.016086,-0.499789,-0.191180,-0.609668,0.261842,-0.000352,0.999844,0.012464,0.012483
0.200000,-1.610684,-1.724746,-2.197491,-0.815986,1.594690,-0.040899,-0.100000,0.023453,0.054343,-0.079078,-0.003217,-0.099958,-0.500000,0.117263,0.271714,-0.395391,-0.016086,-0.499789,-0.195826,-0.609493,0.264359,-0.000351,0.999845,0.012423,0.012458
0.300000,-1.623184,-1.721815,-2.190698,-0.825871,1.594288,-0.053394,-0.150000,0.035179,0.081514,-0.118617,-0.004826,-0.149937,-0.500000,0.117263,0.271714,-0.395391,-0.016086,-0.499789,-0.203586,-0.609090,0.268580,-0.000350,0.999847,0.012357,0.012415
0.400000,-1.640684,-1.717711,-2.181188,-0.839709,1.593725,-0.070886,-0.200000,0.046905,0.108686,-0.158156,-0.006434,-0.199916,-0.500000,0.117263,0.271714,-0.395391,-0.016086,-0.499789,-0.214479,-0.608292,0.274543,-0.000349,0.999848,0.012269,0.012357
0.500000,-1.661539,-1.712820,-2.169855,-0.856201,1.593054,-0.091732,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.227496,-0.606984,0.281731,-0.000347,0.999850,0.012173,0.012288
0.600000,-1.682483,-1.707908,-2.158473,-0.872763,1.592380,-0.112667,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.240594,-0.605276,0.289038,-0.000346,0.999852,0.012084,0.012220
0.700000,-1.703427,-1.702996,-2.147092,-0.889325,1.591707,-0.133603,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.253706,-0.603169,0.296431,-0.000345,0.999854,0.012004,0.012155
0.800000,-1.724371,-1.698084,-2.135710,-0.905887,1.591033,-0.154538,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.266816,-0.600662,0.303908,-0.000343,0.999856,0.011931,0.012091
0.900000,-1.745315,-1.693172,-2.124328,-0.922449,1.590359,-0.175473,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.279912,-0.597752,0.311467,-0.000342,0.999857,0.011866,0.012030
1.000000,-1.766259,-1.688260,-2.112947,-0.939011,1.589685,-0.196408,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.292979,-0.594438,0.319106,-0.000341,0.999859,0.011809,0.011971
1.100000,-1.787203,-1.683348,-2.101565,-0.955574,1.589011,-0.217343,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.306004,-0.590718,0.326824,-0.000340,0.999860,0.011759,0.011916
1.200000,-1.808147,-1.678436,-2.090184,-0.972136,1.588338,-0.238278,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.318973,-0.586593,0.334618,-0.000339,0.999861,0.011717,0.011864
1.300000,-1.829091,-1.673524,-2.078802,-0.988698,1.587664,-0.259213,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.331871,-0.582063,0.342487,-0.000339,0.999862,0.011682,0.011815
1.400000,-1.850035,-1.668612,-2.067421,-1.005260,1.586990,-0.280148,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.344684,-0.577128,0.350427,-0.000338,0.999863,0.011655,0.011771
1.500000,-1.870979,-1.663701,-2.056039,-1.021822,1.586316,-0.301083,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.357398,-0.571789,0.358439,-0.000337,0.999863,0.011634,0.011730
1.600000,-1.891922,-1.658789,-2.044658,-1.038384,1.585642,-0.322019,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.369998,-0.566047,0.366518,-0.000337,0.999864,0.011619,0.011694
1.700000,-1.912866,-1.653877,-2.033276,-1.054946,1.584969,-0.342954,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.382472,-0.559906,0.374664,-0.000337,0.999865,0.011612,0.011663
1.800000,-1.933810,-1.648965,-2.021895,-1.071508,1.584295,-0.363889,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.394803,-0.553368,0.382874,-0.000336,0.999865,0.011610,0.011636
1.900000,-1.954754,-1.644053,-2.010513,-1.088070,1.583621,-0.384824,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.406979,-0.546435,0.391145,-0.000336,0.999865,0.011615,0.011615
2.000000,-1.975698,-1.639141,-1.999132,-1.104632,1.582947,-0.405759,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.418984,-0.539112,0.399477,-0.000336,0.999865,0.011626,0.011599
2.100000,-1.996642,-1.634229,-1.987750,-1.121194,1.582273,-0.426694,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.430806,-0.531403,0.407866,-0.000336,0.999865,0.011642,0.011588
2.200000,-2.017586,-1.629317,-1.976369,-1.137757,1.581600,-0.447629,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.442429,-0.523312,0.416310,-0.000336,0.999865,0.011663,0.011584
2.300000,-2.038530,-1.624405,-1.964987,-1.154319,1.580926,-0.468564,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.453841,-0.514846,0.424808,-0.000336,0.999864,0.011690,0.011586
2.400000,-2.059474,-1.619493,-1.953606,-1.170881,1.580252,-0.489500,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.465028,-0.506009,0.433357,-0.000336,0.999864,0.011722,0.011594
2.500000,-2.080418,-1.614582,-1.942224,-1.187443,1.579578,-0.510435,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.475975,-0.496808,0.441954,-0.000336,0.999863,0.011758,0.011608
2.600000,-2.101362,-1.609670,-1.930842,-1.204005,1.578904,-0.531370,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.486671,-0.487250,0.450598,-0.000337,0.999863,0.011799,0.011629
2.700000,-2.122306,-1.604758,-1.919461,-1.220567,1.578230,-0.552305,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.497101,-0.477341,0.459286,-0.000337,0.999862,0.011844,0.011657
2.800000,-2.143250,-1.599846,-1.908079,-1.237129,1.577557,-0.573240,-0.209440,0.049119,0.113815,-0.165621,-0.006738,-0.209351,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.507253,-0.467091,0.468016,-0.000338,0.999861,0.011893,0.011692
