time_from_start,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
6.9,-0.731162,-1.00866,-1.5916,-3.26556,1.25996,0.239077,-0.0578998,-0.229898,0.839081,-0.325586,0.76613,0.395587,-0.388007
7,-0.732082,-1.00289,-1.58698,-3.28923,1.25599,0.231287,-0.0643511,-0.224828,0.843034,-0.328913,0.760754,0.401298,-0.38991
7.1,-0.732808,-0.998329,-1.58334,-3.3079,1.25287,0.225142,-0.069448,-0.220807,0.846134,-0.331517,0.756475,0.405809,-0.391359
7.2,-0.73543,-0.994702,-1.58065,-3.32256,1.25036,0.218229,-0.0739077,-0.217486,0.848487,-0.333573,0.75304,0.410204,-0.391653
7.3,-0.742068,-0.992004,-1.57915,-3.33302,1.24847,0.208447,-0.0781204,-0.214735,0.849996,-0.335084,0.750461,0.415311,-0.389928
7.4,-0.75118,-0.990463,-1.57886,-3.33848,1.24735,0.197595,-0.0815251,-0.212828,0.850589,-0.335931,0.748971,0.42029,-0.386716
7.5,-0.761612,-0.990108,-1.57967,-3.33895,1.24703,0.186848,-0.0838876,-0.211875,0.850307,-0.336106,0.748608,0.424637,-0.382493
7.6,-0.772323,-0.990962,-1.5815,-3.33441,1.24754,0.177264,-0.0850168,-0.211992,0.849187,-0.3356,0.7494,0.427908,-0.377713
7.7,-0.782196,-0.993051,-1.58425,-3.32488,1.2489,0.169981,-0.0847121,-0.213308,0.84726,-0.334397,0.751369,0.429644,-0.372867
7.8,-0.789888,-0.996358,-1.58777,-3.31055,1.25111,0.166305,-0.0827673,-0.215918,0.8446,-0.332503,0.754488,0.429368,-0.368555
7.9,-0.798136,-1.00081,-1.59227,-3.29146,1.2541,0.163441,-0.0798184,-0.219603,0.841108,-0.329944,0.758663,0.428167,-0.363649
8,-0.808545,-1.00643,-1.59796,-3.26737,1.25787,0.159826,-0.076217,-0.224317,0.836673,-0.326691,0.763886,0.426578,-0.357466
8.1,-0.821114,-1.01321,-1.60483,-3.23828,1.26243,0.155462,-0.0720484,-0.230099,0.831276,-0.322728,0.770124,0.424551,-0.350017
8.2,-0.834689,-1.02053,-1.61225,-3.20687,1.26735,0.150747,-0.0677692,-0.236449,0.825398,-0.318405,0.776778,0.422228,-0.341991
8.3,-0.848265,-1.02786,-1.61967,-3.17545,1.27227,0.146033,-0.0637246,-0.242901,0.819471,-0.31404,0.783343,0.419766,-0.333991
8.4,-0.86184,-1.03518,-1.62708,-3.14404,1.27719,0.141319,-0.0599169,-0.249448,0.813496,-0.309633,0.789818,0.417166,-0.326018
8.5,-0.875416,-1.04251,-1.6345,-3.11262,1.28211,0.136605,-0.0563483,-0.256083,0.807477,-0.305186,0.796203,0.414427,-0.318075
8.6,-0.888991,-1.04983,-1.64192,-3.0812,1.28703,0.131891,-0.0530206,-0.262798,0.801413,-0.3007,0.802498,0.411551,-0.310165
8.7,-0.902567,-1.05716,-1.64934,-3.04979,1.29194,0.127177,-0.0499355,-0.269587,0.795308,-0.296176,0.808701,0.408538,-0.30229
8.8,-0.916142,-1.06448,-1.65676,-3.01837,1.29686,0.122462,-0.0470947,-0.276441,0.789163,-0.291616,0.814812,0.405387,-0.294454
8.9,-0.929718,-1.07181,-1.66417,-2.98696,1.30178,0.117748,-0.0444994,-0.283353,0.78298,-0.287021,0.82083,0.402099,-0.286659
9,-0.943293,-1.07913,-1.67159,-2.95554,1.3067,0.113034,-0.0421508,-0.290317,0.776762,-0.282392,0.826755,0.398676,-0.278907
9.1,-0.956868,-1.08646,-1.67901,-2.92412,1.31162,0.10832,-0.0400496,-0.297324,0.770509,-0.27773,0.832585,0.395117,-0.271201
9.2,-0.970444,-1.09378,-1.68643,-2.89271,1.31654,0.103606,-0.0381967,-0.304368,0.764225,-0.273037,0.838321,0.391423,-0.263545
9.3,-0.984019,-1.10111,-1.69384,-2.86129,1.32146,0.0988915,-0.0365924,-0.31144,0.75791,-0.268314,0.843962,0.387595,-0.25594
9.4,-0.997595,-1.10843,-1.70126,-2.82988,1.32638,0.0941774,-0.035237,-0.318534,0.751566,-0.263562,0.849508,0.383633,-0.24839
9.5,-1.01117,-1.11576,-1.70868,-2.79846,1.3313,0.0894632,-0.0341306,-0.325641,0.745197,-0.258782,0.854957,0.379538,-0.240896
9.6,-1.02475,-1.12308,-1.7161,-2.76704,1.33622,0.084749,-0.0332731,-0.332755,0.738802,-0.253976,0.860309,0.375312,-0.233463
9.7,-1.03832,-1.1304,-1.72352,-2.73563,1.34114,0.0800348,-0.0326639,-0.339868,0.732385,-0.249145,0.865565,0.370955,-0.226091
9.8,-1.0519,-1.13773,-1.73093,-2.70421,1.34606,0.0753206,-0.0323027,-0.346973,0.725948,-0.244291,0.870722,0.366467,-0.218785
9.9,-1.06547,-1.14505,-1.73835,-2.6728,1.35098,0.0706065,-0.0321885,-0.354062,0.719491,-0.239414,0.875782,0.36185,-0.211546
10,-1.07905,-1.15238,-1.74577,-2.64138,1.3559,0.0658923,-0.0323204,-0.361128,0.713017,-0.234516,0.880743,0.357106,-0.204377
10.1,-1.09262,-1.1597,-1.75319,-2.60997,1.36082,0.0611781,-0.0326973,-0.368164,0.706529,-0.229598,0.885605,0.352234,-0.197281
10.2,-1.1062,-1.16703,-1.76061,-2.57855,1.36574,0.0564639,-0.0333175,-0.375163,0.700027,-0.224662,0.890368,0.347237,-0.19026
10.3,-1.11977,-1.17435,-1.76802,-2.54713,1.37066,0.0517497,-0.0341797,-0.382116,0.693513,-0.219709,0.895031,0.342115,-0.183317
10.4,-1.13335,-1.18168,-1.77544,-2.51572,1.37558,0.0470356,-0.035282,-0.389018,0.68699,-0.214739,0.899594,0.33687,-0.176455
10.5,-1.14693,-1.189,-1.78286,-2.4843,1.3805,0.0423214,-0.0366223,-0.395861,0.680459,-0.209756,0.904057,0.331503,-0.169675
10.6,-1.1605,-1.19633,-1.79028,-2.45289,1.38542,0.0376072,-0.0381984,-0.402638,0.673922,-0.204759,0.908419,0.326015,-0.162981
10.7,-1.17408,-1.20365,-1.79769,-2.42147,1.39034,0.032893,-0.0400081,-0.409342,0.667381,-0.19975,0.912681,0.320408,-0.156374
10.8,-1.18765,-1.21098,-1.80511,-2.39005,1.39525,0.0281788,-0.0420485,-0.415967,0.660838,-0.19473,0.916841,0.314683,-0.149858
10.9,-1.20123,-1.2183,-1.81253,-2.35864,1.40017,0.0234647,-0.0443171,-0.422505,0.654294,-0.189702,0.9209,0.308842,-0.143435
11,-1.2148,-1.22563,-1.81995,-2.32722,1.40509,0.0187505,-0.0468107,-0.42895,0.647752,-0.184665,0.924857,0.302886,-0.137106
11.1,-1.22838,-1.23295,-1.82737,-2.29581,1.41001,0.0140363,-0.0495263,-0.435296,0.641212,-0.179621,0.928713,0.296817,-0.130875
11.2,-1.24195,-1.24028,-1.83478,-2.26439,1.41493,0.00932213,-0.0524605,-0.441535,0.634678,-0.174573,0.932466,0.290637,-0.124744
11.3,-1.25553,-1.2476,-1.8422,-2.23297,1.41985,0.00460795,-0.0556098,-0.447662,0.62815,-0.16952,0.936118,0.284346,-0.118715
11.4,-1.2691,-1.25493,-1.84962,-2.20156,1.42477,-0.000106228,-0.0589704,-0.45367,0.62163,-0.164465,0.939667,0.277948,-0.112791
11.5,-1.28268,-1.26225,-1.85704,-2.17014,1.42969,-0.00482041,-0.0625385,-0.459553,0.615121,-0.159408,0.943114,0.271444,-0.106973
11.6,-1.29626,-1.26958,-1.86446,-2.13873,1.43461,-0.00953459,-0.0663101,-0.465305,0.608624,-0.154351,0.946458,0.264836,-0.101264
11.7,-1.30983,-1.2769,-1.87187,-2.10731,1.43953,-0.0142488,-0.0702809,-0.470921,0.60214,-0.149295,0.9497,0.258125,-0.0956654
11.8,-1.32341,-1.28423,-1.87929,-2.07589,1.44445,-0.0189629,-0.0744466,-0.476393,0.595671,-0.144242,0.95284,0.251313,-0.0901806
11.9,-1.33698,-1.29155,-1.88671,-2.04448,1.44937,-0.0236771,-0.0788026,-0.481718,0.589219,-0.139193,0.955876,0.244403,-0.0848111
12,-1.35056,-1.29888,-1.89413,-2.01306,1.45429,-0.0283913,-0.0833443,-0.486888,0.582786,-0.134149,0.95881,0.237397,-0.079559
12.1,-1.36413,-1.3062,-1.90154,-1.98165,1.45921,-0.0331055,-0.0880668,-0.4919,0.576373,-0.129111,0.961642,0.230296,-0.0744263
12.2,-1.37771,-1.31353,-1.90896,-1.95023,1.46413,-0.0378197,-0.0929651,-0.496747,0.569982,-0.124081,0.964371,0.223103,-0.0694152
12.3,-1.39128,-1.32085,-1.91638,-1.91881,1.46905,-0.0425338,-0.0980342,-0.501425,0.563614,-0.11906,0.966997,0.215819,-0.0645275
12.4,-1.40486,-1.32818,-1.9238,-1.8874,1.47397,-0.047248,-0.103269,-0.505929,0.557272,-0.114049,0.969521,0.208448,-0.0597653
12.5,-1.41843,-1.3355,-1.93122,-1.85598,1.47889,-0.0519622,-0.108663,-0.510253,0.550956,-0.10905,0.971942,0.200991,-0.0551303
12.6,-1.43201,-1.34283,-1.93863,-1.82457,1.48381,-0.0566764,-0.114212,-0.514394,0.544669,-0.104064,0.974261,0.193451,-0.0506246
12.7,-1.44559,-1.35015,-1.94605,-1.79315,1.48873,-0.0613906,-0.11991,-0.518347,0.538411,-0.0990915,0.976478,0.18583,-0.0462498
12.8,-1.45916,-1.35748,-1.95347,-1.76174,1.49364,-0.0661047,-0.125751,-0.522108,0.532185,-0.0941347,0.978593,0.17813,-0.0420077
12.9,-1.47274,-1.3648,-1.96089,-1.73032,1.49856,-0.0708189,-0.131729,-0.525672,0.525992,-0.0891944,0.980606,0.170353,-0.0379002
13,-1.48631,-1.37213,-1.96831,-1.6989,1.50348,-0.0755331,-0.137839,-0.529036,0.519833,-0.0842721,0.982517,0.162503,-0.0339288
13.1,-1.49989,-1.37945,-1.97572,-1.66749,1.5084,-0.0802473,-0.144073,-0.532196,0.51371,-0.0793689,0.984327,0.154582,-0.0300953
13.2,-1.51346,-1.38678,-1.98314,-1.63607,1.51332,-0.0849614,-0.150427,-0.535149,0.507625,-0.074486,0.986035,0.146591,-0.0264012
13.3,-1.52704,-1.3941,-1.99056,-1.60466,1.51824,-0.0896756,-0.156893,-0.537891,0.501578,-0.0696248,0.987643,0.138534,-0.0228481
13.4,-1.54061,-1.40143,-1.99798,-1.57324,1.52316,-0.0943898,-0.163465,-0.540419,0.495571,-0.0647864,0.98915,0.130414,-0.0194375
13.5,-1.55419,-1.40875,-2.00539,-1.54182,1.52808,-0.099104,-0.170138,-0.542729,0.489606,-0.059972,0.990556,0.122232,-0.0161709
13.6,-1.56776,-1.41607,-2.01281,-1.51041,1.533,-0.103818,-0.176903,-0.54482,0.483684,-0.0551829,0.991862,0.113992,-0.0130496
13.7,-1.58134,-1.4234,-2.02023,-1.47899,1.53792,-0.108532,-0.183755,-0.546689,0.477806,-0.0504203,0.993068,0.105696,-0.010075
13.8,-1.59492,-1.43072,-2.02765,-1.44758,1.54284,-0.113247,-0.190687,-0.548333,0.471974,-0.0456853,0.994175,0.0973465,-0.00724855
13.9,-1.60849,-1.43805,-2.03507,-1.41616,1.54776,-0.117961,-0.197693,-0.549749,0.466189,-0.0409793,0.995183,0.0889469,-0.00457136
14,-1.62207,-1.44537,-2.04248,-1.38474,1.55268,-0.122675,-0.204765,-0.550937,0.460452,-0.0363032,0.996091,0.0804997,-0.00204471
14.1,-1.63564,-1.4527,-2.0499,-1.35333,1.5576,-0.127389,-0.211896,-0.551894,0.454765,-0.0316583,0.996901,0.0720077,0.000330263
14.2,-1.64922,-1.46002,-2.05732,-1.32191,1.56252,-0.132103,-0.219081,-0.552619,0.449129,-0.0270459,0.997614,0.0634736,0.00255243
14.3,-1.66279,-1.46735,-2.06474,-1.2905,1.56744,-0.136817,-0.226311,-0.55311,0.443544,-0.0224669,0.998228,0.0549004,0.00462074
14.4,-1.67637,-1.47467,-2.07216,-1.25908,1.57236,-0.141532,-0.23358,-0.553366,0.438013,-0.0179226,0.998746,0.0462909,0.00653418
14.5,-1.68988,-1.48197,-2.07954,-1.2278,1.57725,-0.146225,-0.240849,-0.553386,0.432561,-0.013434,0.999165,0.0376864,0.00828438
14.6,-1.70187,-1.48843,-2.08609,-1.20007,1.5816,-0.150387,-0.247316,-0.553208,0.427771,-0.00948405,0.999457,0.0300304,0.00970654
14.7,-1.71169,-1.49373,-2.09146,-1.17733,1.58516,-0.153799,-0.252628,-0.552924,0.423878,-0.00626815,0.99964,0.0237382,0.0107808
14.8,-1.71936,-1.49787,-2.09565,-1.15959,1.58794,-0.15646,-0.256777,-0.552616,0.420862,-0.00377351,0.999749,0.0188203,0.0115614
14.9,-1.72486,-1.50084,-2.09865,-1.14686,1.58993,-0.158371,-0.259759,-0.552348,0.418708,-0.00198984,0.999808,0.0152841,0.0120908
15,-1.72821,-1.50264,-2.10048,-1.13912,1.59114,-0.159532,-0.26157,-0.552166,0.417404,-0.000909577,0.999836,0.0131342,0.0123996
15.1,-1.72939,-1.50328,-2.10113,-1.13638,1.59157,-0.159943,-0.262211,-0.552098,0.416943,-0.000528051,0.999845,0.0123734,0.0125065
15.1047,-1.72939,-1.50328,-2.10113,-1.13638,1.59157,-0.159944,-0.262212,-0.552098,0.416942,-0.000527271,0.999845,0.0123718,0.0125067
