time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-2.007661,-1.821519,-1.195870,-1.728311,1.583009,-0.437827,-0.000320,0.000098,0.000290,-0.000082,-0.000037,0.000500,-0.320347,0.097563,0.289821,-0.081505,-0.037283,0.500000,-0.509820,-0.683555,0.724581,-0.000379,0.999843,0.012501,0.012585
0.100000,-2.009263,-1.821031,-1.194421,-1.728719,1.582823,-0.435327,-0.032035,0.009756,0.028982,-0.008151,-0.003728,0.050000,-0.320347,0.097563,0.289821,-0.081505,-0.037283,0.500000,-0.510831,-0.682508,0.725931,0.001665,0.999854,0.011853,0.012171
0.200000,-2.014068,-1.819568,-1.190074,-1.729941,1.582263,-0.427827,-0.064069,0.019513,0.057964,-0.016301,-0.007457,0.100000,-0.320347,0.097563,0.289821,-0.081505,-0.037283,0.500000,-0.513843,-0.679344,0.729979,0.007799,0.999861,0.009908,0.010934
0.300000,-2.022077,-1.817129,-1.182828,-1.731979,1.581331,-0.415327,-0.096104,0.029269,0.086946,-0.024452,-0.011185,0.150000,-0.320347,0.097563,0.289821,-0.081505,-0.037283,0.500000,-0.518802,-0.673997,0.736722,0.018026,0.999776,0.006658,0.008884
0.400000,-2.033289,-1.813714,-1.172684,-1.734831,1.580026,-0.397827,-0.128139,0.039025,0.115929,-0.032602,-0.014913,0.200000,-0.320347,0.097563,0.289821,-0.081505,-0.037283,0.500000,-0.525610,-0.666361,0.746157,0.032347,0.999456,0.002093,0.006038
0.500000,-2.047704,-1.809324,-1.159642,-1.738499,1.578349,-0.375327,-0.160174,0.048781,0.144911,-0.040753,-0.018642,0.250000,-0.320347,0.097563,0.289821,-0.081505,-0.037283,0.500000,-0.534127,-0.656288,0.758273,0.050759,0.998701,-0.003803,0.002421
0.600000,-2.065323,-1.803958,-1.143702,-1.742982,1.576298,-0.347827,-0.192208,0.058538,0.173893,-0.048903,-0.022370,0.300000,-0.320347,0.097563,0.289821,-0.081505,-0.037283,0.500000,-0.544165,-0.643597,0.773055,0.073250,0.997251,-0.011048,-0.001935
0.700000,-2.085323,-1.797867,-1.125608,-1.748070,1.573970,-0.316612,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.555043,-0.628702,0.789792,0.098743,0.994902,-0.019323,-0.006792
0.800000,-2.105451,-1.791737,-1.107398,-1.753192,1.571628,-0.285196,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.565415,-0.613206,0.806584,0.124338,0.991785,-0.027705,-0.011586
0.900000,-2.125579,-1.785607,-1.089188,-1.758313,1.569285,-0.253780,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.575190,-0.597226,0.823312,0.149846,0.987915,-0.036138,-0.016283
1.000000,-2.145707,-1.779477,-1.070978,-1.763434,1.566943,-0.222364,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.584345,-0.580784,0.839968,0.175242,0.983292,-0.044623,-0.020883
1.100000,-2.165835,-1.773347,-1.052768,-1.768555,1.564600,-0.190948,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.592861,-0.563905,0.856544,0.200504,0.977920,-0.053156,-0.025384
1.200000,-2.185963,-1.767217,-1.034558,-1.773676,1.562257,-0.159532,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.600718,-0.546614,0.873031,0.225605,0.971804,-0.061737,-0.029787
1.300000,-2.206091,-1.761087,-1.016348,-1.778797,1.559915,-0.128116,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.607900,-0.528936,0.889419,0.250523,0.964948,-0.070364,-0.034088
1.400000,-2.226219,-1.754957,-0.998138,-1.783918,1.557572,-0.096700,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.614388,-0.510898,0.905701,0.275233,0.957358,-0.079035,-0.038289
1.500000,-2.246347,-1.748827,-0.979928,-1.789040,1.555230,-0.065284,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.620167,-0.492528,0.921867,0.299711,0.949040,-0.087748,-0.042387
1.600000,-2.266475,-1.742697,-0.961718,-1.794161,1.552887,-0.033868,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.625223,-0.473854,0.937908,0.323935,0.940001,-0.096503,-0.046381
1.700000,-2.286603,-1.736566,-0.943508,-1.799282,1.550545,-0.002452,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.629542,-0.454903,0.953817,0.347880,0.930250,-0.105296,-0.050272
1.800000,-2.306731,-1.730436,-0.925298,-1.804403,1.548202,0.028964,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.633111,-0.435707,0.969584,0.371524,0.919795,-0.114127,-0.054057
1.900000,-2.326859,-1.724306,-0.907088,-1.809524,1.545859,0.060380,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.635920,-0.416293,0.985202,0.394844,0.908646,-0.122994,-0.057736
2.000000,-2.346987,-1.718176,-0.888878,-1.814645,1.543517,0.091795,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.637959,-0.396694,1.000662,0.417817,0.896813,-0.131895,-0.061309
2.100000,-2.367115,-1.712046,-0.870668,-1.819766,1.541174,0.123211,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.639219,-0.376939,1.015956,0.440421,0.884308,-0.140828,-0.064773
2.200000,-2.387243,-1.705916,-0.852458,-1.824888,1.538832,0.154627,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.639692,-0.357060,1.031075,0.462635,0.871143,-0.149792,-0.068130
2.300000,-2.407371,-1.699786,-0.834248,-1.830009,1.536489,0.186043,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.639373,-0.337088,1.046012,0.484437,0.857329,-0.158785,-0.071377
2.400000,-2.427499,-1.693656,-0.816038,-1.835130,1.534146,0.217459,-0.201280,0.061300,0.182100,-0.051211,-0.023426,0.314159,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.638257,-0.317056,1.060759,0.505807,0.842881,-0.167804,-0.074515
2.500000,-2.446757,-1.687791,-0.798615,-1.840030,1.531905,0.247517,-0.177591,0.054086,0.160669,-0.045184,-0.020669,0.277185,0.320347,-0.097563,-0.289821,0.081505,0.037283,-0.500000,-0.636440,-0.297862,1.074683,0.525829,0.828477,-0.176458,-0.077413
2.600000,-2.462923,-1.682868,-0.783990,-1.844143,1.530024,0.272749,-0.145556,0.044330,0.131686,-0.037034,-0.016940,0.227185,0.320347,-0.097563,-0.289821,0.081505,0.037283,-0.500000,-0.634348,-0.281750,1.086226,0.542302,0.815957,-0.183739,-0.079767
2.700000,-2.475879,-1.678917,-0.772261,-1.847436,1.528514,0.293012,-0.111987,0.035375,0.103084,-0.027718,-0.013424,0.184718,0.499858,-0.009123,-0.252760,0.214523,0.014144,0.339541,-0.632292,-0.268845,1.095387,0.555294,0.805632,-0.189594,-0.081601
2.800000,-2.484591,-1.675456,-0.763254,-1.849159,1.527252,0.312929,-0.061996,0.033538,0.076518,-0.006828,-0.011725,0.211443,0.499938,-0.026944,-0.277637,0.203681,0.019629,0.200174,-0.629897,-0.259506,1.102769,0.566318,0.796536,-0.194888,-0.082658
2.900000,-2.488303,-1.672263,-0.757021,-1.848845,1.526185,0.334857,-0.012000,0.030033,0.047623,0.013046,-0.009513,0.225121,0.499989,-0.042818,-0.299787,0.194015,0.024514,0.076011,-0.627037,-0.254086,1.108603,0.576045,0.788233,-0.200043,-0.082722
3.000000,-2.487016,-1.669499,-0.753786,-1.846592,1.525364,0.357544,0.037999,0.024969,0.016554,0.031970,-0.006821,0.226601,0.499965,-0.058356,-0.321432,0.184521,0.029294,-0.045578,-0.624002,-0.252694,1.112668,0.584052,0.781189,-0.204784,-0.081794
3.100000,-2.480729,-1.667319,-0.753767,-1.842493,1.524836,0.379765,0.087992,0.018310,-0.016736,0.049919,-0.003638,0.215598,0.499903,-0.074978,-0.344570,0.174349,0.034407,-0.175684,-0.621001,-0.255446,1.114742,0.589938,0.775873,-0.208827,-0.079904
3.200000,-2.469605,-1.665904,-0.757137,-1.836731,1.524653,0.399982,0.130528,0.009395,-0.049588,0.063206,0.000070,0.180811,0.302736,-0.095672,-0.278728,0.074905,0.036302,-0.499682,-0.618191,-0.262367,1.114590,0.593252,0.772805,-0.211831,-0.077156
3.300000,-2.455239,-1.665416,-0.763356,-1.830108,1.524828,0.415610,0.155696,0.000364,-0.074262,0.068776,0.003419,0.130838,0.210374,-0.085975,-0.220858,0.040156,0.031224,-0.499740,-0.615814,-0.272439,1.112287,0.593672,0.772358,-0.213408,-0.073987
3.400000,-2.438696,-1.665796,-0.771829,-1.823056,1.525320,0.426240,0.175687,-0.008122,-0.095690,0.072399,0.006484,0.080877,0.227457,-0.087716,-0.231489,0.046615,0.032147,-0.499321,-0.613803,-0.284850,1.108134,0.591451,0.774320,-0.213591,-0.070659
3.500000,-2.419390,-1.666989,-0.782763,-1.815284,1.526125,0.432778,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.611845,-0.299991,1.102060,0.586681,0.778559,-0.212490,-0.067083
3.600000,-2.398446,-1.668376,-0.794754,-1.806908,1.527027,0.439142,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.609347,-0.316482,1.095261,0.581198,0.783358,-0.211078,-0.063285
3.700000,-2.377503,-1.669763,-0.806745,-1.798533,1.527929,0.445507,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.606365,-0.332941,1.088398,0.575675,0.788112,-0.209600,-0.059538
3.800000,-2.356559,-1.671150,-0.818736,-1.790158,1.528831,0.451872,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.602899,-0.349352,1.081472,0.570112,0.792821,-0.208059,-0.055843
3.900000,-2.335615,-1.672537,-0.830727,-1.781783,1.529732,0.458236,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.598950,-0.365700,1.074485,0.564509,0.797484,-0.206455,-0.052200
4.000000,-2.314671,-1.673924,-0.842718,-1.773408,1.530634,0.464601,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.594522,-0.381971,1.067437,0.558866,0.802102,-0.204789,-0.048610
4.100000,-2.293727,-1.675311,-0.854709,-1.765032,1.531536,0.470966,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.589616,-0.398151,1.060329,0.553184,0.806673,-0.203063,-0.045075
4.200000,-2.272783,-1.676698,-0.866701,-1.756657,1.532438,0.477330,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.584234,-0.414223,1.053163,0.547464,0.811197,-0.201277,-0.041596
4.300000,-2.251839,-1.678085,-0.878692,-1.748282,1.533340,0.483695,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.578381,-0.430174,1.045939,0.541705,0.815674,-0.199434,-0.038173
4.400000,-2.230895,-1.679472,-0.890683,-1.739907,1.534241,0.490060,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.572060,-0.445990,1.038660,0.535909,0.820104,-0.197534,-0.034808
4.500000,-2.209951,-1.680859,-0.902674,-1.731532,1.535143,0.496424,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.565275,-0.461655,1.031325,0.530075,0.824486,-0.195578,-0.031501
4.600000,-2.189007,-1.682246,-0.914665,-1.723157,1.536045,0.502789,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.558031,-0.477156,1.023937,0.524204,0.828820,-0.193568,-0.028253
4.700000,-2.168063,-1.683634,-0.926656,-1.714781,1.536947,0.509154,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.550333,-0.492479,1.016497,0.518297,0.833106,-0.191505,-0.025066
4.800000,-2.147119,-1.685021,-0.938647,-1.706406,1.537849,0.515518,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.542187,-0.507610,1.009005,0.512353,0.837343,-0.189390,-0.021940
4.900000,-2.126175,-1.686408,-0.950639,-1.698031,1.538750,0.521883,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.533598,-0.522535,1.001462,0.506374,0.841532,-0.187225,-0.018876
5.000000,-2.105231,-1.687795,-0.962630,-1.689656,1.539652,0.528247,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.524574,-0.537240,0.993871,0.500360,0.845671,-0.185010,-0.015875
5.100000,-2.084287,-1.689182,-0.974621,-1.681281,1.540554,0.534612,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.515120,-0.551714,0.986233,0.494312,0.849760,-0.182748,-0.012937
5.200000,-2.063343,-1.690569,-0.986612,-1.672906,1.541456,0.540977,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.505244,-0.565941,0.978547,0.488229,0.853799,-0.180439,-0.010064
5.300000,-2.042399,-1.691956,-0.998603,-1.664530,1.542357,0.547341,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.494955,-0.579911,0.970817,0.482112,0.857789,-0.178085,-0.007256
5.400000,-2.021455,-1.693343,-1.010594,-1.656155,1.543259,0.553706,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.484259,-0.593609,0.963042,0.475961,0.861727,-0.175688,-0.004513
5.500000,-2.000511,-1.694730,-1.022585,-1.647780,1.544161,0.560071,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.473166,-0.607025,0.955225,0.469778,0.865616,-0.173248,-0.001837
5.600000,-1.979567,-1.696117,-1.034576,-1.639405,1.545063,0.566435,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.461684,-0.620145,0.947366,0.463563,0.869453,-0.170766,0.000772
5.700000,-1.958624,-1.697504,-1.046568,-1.631030,1.545965,0.572800,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.449822,-0.632959,0.939467,0.457315,0.873238,-0.168246,0.003313
5.800000,-1.937680,-1.698891,-1.058559,-1.622655,1.546866,0.579165,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.437590,-0.645455,0.931529,0.451036,0.876973,-0.165686,0.005786
5.900000,-1.916736,-1.700278,-1.070550,-1.614279,1.547768,0.585529,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.424999,-0.657622,0.923553,0.444726,0.880655,-0.163091,0.008189
6.000000,-1.895792,-1.701666,-1.082541,-1.605904,1.548670,0.591894,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.412057,-0.669449,0.915542,0.438386,0.884285,-0.160459,0.010524
6.100000,-1.874848,-1.703053,-1.094532,-1.597529,1.549572,0.598259,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.398776,-0.680926,0.907495,0.432015,0.887863,-0.157794,0.012788
6.200000,-1.853904,-1.704440,-1.106523,-1.589154,1.550474,0.604623,0.209440,-0.013871,-0.119911,0.083752,0.009018,0.063647,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.385167,-0.692043,0.899414,0.425615,0.891388,-0.155096,0.014981
