pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
-0.523659,-0.449097,0.482795,-0.000333591,0.999859,0.0119752,0.0117577
-0.427059,-0.533882,0.405208,-0.00032444,0.999865,0.0116171,0.0115733
-0.31485,-0.587927,0.332157,-0.000322681,0.999861,0.011697,0.0118592
-0.18961,-0.609688,0.261029,-0.00032894,0.999845,0.0124285,0.0124728
