timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff
1750924513.637402773,-1.420270515,-1.552078874,-1.753009328,1.558743820,-1.671069663,-3.241045962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.460902619,4.234820992,0.301679106,-0.000994889,0.000000000,-0.000000000
1750924513.639160395,-1.420270515,-1.552078874,-1.753009328,1.558743820,-1.671069663,-3.241045962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.460902619,4.234820992,0.301679106,-0.000994889,0.000000000,-0.000000000
1750924513.644465923,-1.420270515,-1.552078874,-1.753009328,1.558743820,-1.671069663,-3.241045962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.460902619,4.234820992,0.301679106,-0.000994889,0.000000000,-0.000000000
1750924513.645506859,-1.420270429,-1.552078566,-1.753009696,1.558743808,-1.671070663,-3.241046962,0.000085462,0.000307962,-0.000367762,-0.000011882,-0.001000000,-0.000999757,2.589629652,4.317340133,0.293492790,-0.003802349,-0.028170325,-0.358576960
1750924513.650633335,-1.420269746,-1.552076103,-1.753012638,1.558743713,-1.671078663,-3.241054960,0.000256386,0.000923885,-0.001103287,-0.000035645,-0.003000000,-0.002999270,2.589625215,4.317338371,0.293492752,-0.003802330,-0.028170325,-0.358576456
1750924513.651408672,-1.420269746,-1.552076103,-1.753012638,1.558743713,-1.671078663,-3.241054960,0.000256386,0.000923885,-0.001103287,-0.000035645,-0.003000000,-0.002999270,2.589625215,4.317338371,0.293492752,-0.003802330,-0.028170325,-0.358576456
1750924513.654053926,-1.420269147,-1.552073947,-1.753015212,1.558743630,-1.671085663,-3.241061958,0.000341848,0.001231847,-0.001471050,-0.000047527,-0.004000000,-0.003999026,2.589621333,4.317336830,0.293492718,-0.003802314,-0.028170325,-0.358576015
1750924513.656658649,-1.420268378,-1.552071175,-1.753018522,1.558743523,-1.671094663,-3.241070956,0.000427310,0.001539808,-0.001838812,-0.000059409,-0.005000000,-0.004998783,2.589616342,4.317334848,0.293492674,-0.003802293,-0.028170325,-0.358575449
1750924513.657703161,-1.420267438,-1.552067788,-1.753022568,1.558743393,-1.671105663,-3.241081953,0.000512772,0.001847770,-0.002206575,-0.000071290,-0.006000000,-0.005998539,2.589610242,4.317332426,0.293492621,-0.003802267,-0.028170325,-0.358574756
1750924513.659173965,-1.420266327,-1.552063784,-1.753027349,1.558743238,-1.671118663,-3.241094950,0.000598234,0.002155731,-0.002574337,-0.000083172,-0.007000000,-0.006998296,2.589603032,4.317329563,0.293492558,-0.003802237,-0.028170325,-0.358573938
1750924513.661035061,-1.420265045,-1.552059165,-1.753032865,1.558743060,-1.671133663,-3.241109947,0.000683696,0.002463693,-0.002942100,-0.000095054,-0.008000000,-0.007998052,2.589594713,4.317326259,0.293492485,-0.003802203,-0.028170325,-0.358572994
1750924513.663020372,-1.420263592,-1.552053930,-1.753039117,1.558742858,-1.671150663,-3.241126942,0.000769157,0.002771655,-0.003309862,-0.000106935,-0.009000000,-0.008997809,2.589585285,4.317322515,0.293492402,-0.003802163,-0.028170325,-0.358571923
1750924513.665288687,-1.420261968,-1.552048078,-1.753046104,1.558742632,-1.671169663,-3.241145938,0.000854619,0.003079616,-0.003677625,-0.000118817,-0.010000000,-0.009997565,2.589574747,4.317318331,0.293492310,-0.003802119,-0.028170325,-0.358570727
1750924513.666999578,-1.420260174,-1.552041611,-1.753053827,1.558742383,-1.671190663,-3.241166933,0.000940081,0.003387578,-0.004045387,-0.000130699,-0.011000000,-0.010997322,2.589563100,4.317313706,0.293492208,-0.003802070,-0.028170325,-0.358569405
1750924513.668920040,-1.420258208,-1.552034528,-1.753062286,1.558742109,-1.671213663,-3.241189927,0.001025543,0.003695540,-0.004413150,-0.000142581,-0.012000000,-0.011997078,2.589550343,4.317308640,0.293492097,-0.003802017,-0.028170325,-0.358567957
1750924513.670999050,-1.420256072,-1.552026829,-1.753071480,1.558741812,-1.671238663,-3.241214921,0.001111005,0.004003501,-0.004780912,-0.000154462,-0.013000000,-0.012996835,2.589536477,4.317303133,0.293491975,-0.003801959,-0.028170325,-0.358566383
1750924513.672923326,-1.420253764,-1.552018514,-1.753081410,1.558741491,-1.671265663,-3.241241914,0.001196467,0.004311463,-0.005148675,-0.000166344,-0.014000000,-0.013996591,2.589521501,4.317297185,0.293491844,-0.003801896,-0.028170325,-0.358564683
1750924513.674924612,-1.420251286,-1.552009583,-1.753092075,1.558741147,-1.671294663,-3.241270907,0.001281929,0.004619424,-0.005516437,-0.000178226,-0.015000000,-0.014996348,2.589505416,4.317290796,0.293491704,-0.003801829,-0.028170325,-0.358562857
1750924513.676914454,-1.420248636,-1.552000036,-1.753103475,1.558740779,-1.671325663,-3.241301900,0.001367391,0.004927386,-0.005884200,-0.000190107,-0.016000000,-0.015996104,2.589488221,4.317283967,0.293491553,-0.003801757,-0.028170325,-0.358560904
1750924513.678938866,-1.420245816,-1.551989874,-1.753115612,1.558740386,-1.671358663,-3.241334892,0.001452853,0.005235348,-0.006251962,-0.000201989,-0.017000000,-0.016995861,2.589469915,4.317276696,0.293491393,-0.003801680,-0.028170325,-0.358558826
1750924513.681009293,-1.420242825,-1.551979095,-1.753128483,1.558739971,-1.671393663,-3.241369883,0.001538315,0.005543309,-0.006619725,-0.000213871,-0.018000000,-0.017995617,2.589450500,4.317268984,0.293491223,-0.003801599,-0.028170325,-0.358556622
1750924513.683099747,-1.420239663,-1.551967700,-1.753142090,1.558739531,-1.671430663,-3.241406874,0.001623777,0.005851271,-0.006987487,-0.000225753,-0.019000000,-0.018995374,2.589429975,4.317260831,0.293491044,-0.003801513,-0.028170325,-0.358554292
