time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,fk_x,fk_y,fk_z,fk_qx,fk_qy,fk_qz,fk_qw
0.000000,-2.303693,-2.022687,-1.453730,-1.271233,1.572786,-0.733721,0.000469,0.000197,-0.000500,0.000309,0.000015,0.000469,0.469090,0.197261,-0.500000,0.309187,0.014856,0.469012,-0.746789,-0.569672,0.423383,-0.000395,0.999844,0.012432,0.012539
0.100000,-2.301348,-2.021701,-1.456230,-1.269687,1.572860,-0.731376,0.046909,0.019726,-0.050000,0.030919,0.001486,0.046901,0.469090,0.197261,-0.500000,0.309187,0.014856,0.469012,-0.744894,-0.570813,0.422834,-0.000394,0.999844,0.012425,0.012527
0.200000,-2.294311,-2.018742,-1.463730,-1.265049,1.573083,-0.724341,0.093818,0.039452,-0.100000,0.061837,0.002971,0.093802,0.469090,0.197261,-0.500000,0.309187,0.014856,0.469012,-0.739196,-0.574196,0.421185,-0.000393,0.999845,0.012403,0.012490
0.300000,-2.282584,-2.013810,-1.476230,-1.257320,1.573455,-0.712615,0.140727,0.059178,-0.150000,0.092756,0.004457,0.140704,0.469090,0.197261,-0.500000,0.309187,0.014856,0.469012,-0.729655,-0.579697,0.418434,-0.000391,0.999846,0.012366,0.012432
0.400000,-2.266166,-2.006906,-1.493730,-1.246498,1.573974,-0.696200,0.187636,0.078904,-0.200000,0.123675,0.005942,0.187605,0.469090,0.197261,-0.500000,0.309187,0.014856,0.469012,-0.716214,-0.587108,0.414579,-0.000388,0.999848,0.012315,0.012355
0.500000,-2.245729,-1.998312,-1.515514,-1.233027,1.574622,-0.675766,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.699357,-0.595857,0.409776,-0.000384,0.999850,0.012253,0.012265
0.600000,-2.224785,-1.989505,-1.537838,-1.219223,1.575285,-0.654826,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.681952,-0.604273,0.404848,-0.000380,0.999851,0.012191,0.012181
0.700000,-2.203841,-1.980697,-1.560162,-1.205418,1.575948,-0.633885,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.664435,-0.612131,0.399916,-0.000377,0.999853,0.012131,0.012105
0.800000,-2.182897,-1.971890,-1.582486,-1.191614,1.576612,-0.612945,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.646824,-0.619429,0.394981,-0.000373,0.999855,0.012074,0.012037
0.900000,-2.161953,-1.963083,-1.604810,-1.177809,1.577275,-0.592004,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.629138,-0.626166,0.390044,-0.000370,0.999856,0.012019,0.011977
1.000000,-2.141009,-1.954275,-1.627134,-1.164004,1.577938,-0.571064,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.611393,-0.632341,0.385107,-0.000366,0.999857,0.011967,0.011924
1.100000,-2.120065,-1.945468,-1.649458,-1.150200,1.578602,-0.550123,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.593610,-0.637955,0.380170,-0.000363,0.999858,0.011918,0.011878
1.200000,-2.099121,-1.936661,-1.671782,-1.136395,1.579265,-0.529183,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.575805,-0.643009,0.375235,-0.000360,0.999859,0.011872,0.011840
1.300000,-2.078177,-1.927853,-1.694106,-1.122590,1.579928,-0.508242,0.209440,0.088073,-0.223240,0.138046,0.006633,0.209405,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.557997,-0.647503,0.370302,-0.000357,0.999860,0.011831,0.011808
