pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
-0.260701,0.479463,0.89885,-0.0004673,0.99995,0.00844253,0.00537905
-0.1247,0.49801,0.943202,-0.00045581,0.999926,0.0101873,0.00665112
0.00640643,0.477507,0.985025,-0.000436276,0.999892,0.0116281,0.00903146
0.123372,0.420142,1.0247,-0.000408072,0.999846,0.0123536,0.0124845
