timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
1750931837.8393095,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.8411217,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.8431134,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.845112,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.847062,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.8491592,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.8517437,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.8570106,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.8570971,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
1750931837.8575428,-1.852035,-1.554697,-1.488325,1.029796,1.153214,-0.377081,0.0,0.0,0.0,0.0,0.0,0.0,5.281220742,4.13461803,0.284882888,-0.041808063,0.0,0.0,0.6774091783435853,-0.5201436030841825,0.4995423886027034,-0.04379839216279113,0.9589306069066214,-0.2113596109130075,-0.18401333336569775
