pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
-0.0592314,-0.709987,0.725056,0.99959,0.0286441,3.69594e-05,2.6927e-05
0.130669,-0.755076,0.651967,0.999591,0.0285999,2.79284e-05,-5.62756e-06
0.322612,-0.741094,0.58059,0.999592,0.028559,7.35498e-06,-2.83049e-05
0.516479,-0.666581,0.504439,0.999593,0.0285171,-2.24093e-05,-4.02364e-05
