time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-0.577682,-1.788884,-1.837172,-1.078907,1.605443,0.992353,-0.000090,0.000073,0.000112,0.000011,-0.000500,0.000444,-0.090163,0.073193,0.112041,0.011050,-0.500000,0.443838,0.542989,-0.557017,0.397110,-0.000445,0.999843,0.012479,0.012574
0.100000,-0.578133,-1.788519,-1.836611,-1.078852,1.602943,0.994572,-0.009016,0.007319,0.011204,0.001105,-0.050000,0.044384,-0.090163,0.073193,0.112041,0.011050,-0.500000,0.443838,0.542697,-0.557583,0.397736,0.000887,0.999862,0.011175,0.012292
0.200000,-0.579485,-1.787421,-1.834931,-1.078686,1.595443,1.001229,-0.018033,0.014639,0.022408,0.002210,-0.100000,0.088768,-0.090163,0.073193,0.112041,0.011050,-0.500000,0.443838,0.541814,-0.559277,0.399619,0.004889,0.999896,0.007260,0.011461
0.300000,-0.581740,-1.785591,-1.832130,-1.078410,1.582943,1.012325,-0.027049,0.021958,0.033612,0.003315,-0.150000,0.133151,-0.090163,0.073193,0.112041,0.011050,-0.500000,0.443838,0.540326,-0.562091,0.402778,0.011584,0.999881,0.000725,0.010121
0.400000,-0.584895,-1.783029,-1.828208,-1.078023,1.565443,1.027860,-0.036065,0.029277,0.044816,0.004420,-0.200000,0.177535,-0.090163,0.073193,0.112041,0.011050,-0.500000,0.443838,0.538206,-0.566012,0.407241,0.021007,0.999709,-0.008443,0.008343
0.500000,-0.588953,-1.779735,-1.823166,-1.077526,1.542943,1.047832,-0.045081,0.036597,0.056021,0.005525,-0.250000,0.221919,-0.090163,0.073193,0.112041,0.011050,-0.500000,0.443838,0.535416,-0.571018,0.413051,0.033203,0.999224,-0.020260,0.006223
0.600000,-0.593911,-1.775710,-1.817004,-1.076918,1.515443,1.072244,-0.054098,0.043916,0.067225,0.006630,-0.300000,0.266303,-0.090163,0.073193,0.112041,0.011050,-0.500000,0.443838,0.531908,-0.577077,0.420258,0.048223,0.998225,-0.034741,0.003887
0.700000,-0.599540,-1.771140,-1.810009,-1.076228,1.484228,1.099953,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.527795,-0.583873,0.428580,0.065407,0.996542,-0.051219,0.001574
0.800000,-0.605206,-1.766541,-1.802970,-1.075534,1.452812,1.127840,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.523514,-0.590615,0.437106,0.082827,0.994253,-0.067834,-0.000390
0.900000,-0.610871,-1.761943,-1.795930,-1.074840,1.421396,1.155727,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.519091,-0.597253,0.445782,0.100353,0.991358,-0.084465,-0.001992
1.000000,-0.616536,-1.757344,-1.788890,-1.074145,1.389980,1.183614,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.514526,-0.603778,0.454604,0.117963,0.987853,-0.101101,-0.003233
1.100000,-0.622201,-1.752745,-1.781850,-1.073451,1.358564,1.211501,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.509818,-0.610185,0.463571,0.135636,0.983731,-0.117728,-0.004115
1.200000,-0.627866,-1.748146,-1.774811,-1.072757,1.327148,1.239389,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.504967,-0.616465,0.472680,0.153351,0.978988,-0.134333,-0.004640
1.300000,-0.633531,-1.743547,-1.767771,-1.072062,1.295732,1.267276,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.499974,-0.622610,0.481928,0.171085,0.973619,-0.150903,-0.004811
1.400000,-0.639196,-1.738948,-1.760731,-1.071368,1.264316,1.295163,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.494840,-0.628614,0.491312,0.188818,0.967623,-0.167426,-0.004632
1.500000,-0.644861,-1.734349,-1.753691,-1.070674,1.232900,1.323050,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.489564,-0.634470,0.500830,0.206527,0.960997,-0.183889,-0.004106
1.600000,-0.650526,-1.729750,-1.746652,-1.069979,1.201484,1.350937,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.484148,-0.640169,0.510478,0.224189,0.953738,-0.200280,-0.003238
1.700000,-0.656191,-1.725152,-1.739612,-1.069285,1.170068,1.378825,-0.056651,0.045989,0.070397,0.006943,-0.314159,0.278872,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.478594,-0.645706,0.520252,0.241782,0.945848,-0.216585,-0.002031
