timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
1750932670.9178832,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9198792,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.921945,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9239123,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9257743,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9281754,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9299152,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9323564,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9337518,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9357388,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.937634,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9396577,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9418583,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.943948,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9457817,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9527843,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9539971,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9562004,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9581015,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9598129,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9616888,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.963931,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9658074,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9687896,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9696136,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9715707,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9745083,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9757357,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9775827,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9797049,-1.692079,-1.801576,-1.217846,1.588042,0.980191,-0.589523,0.0,0.0,0.0,0.0,0.0,0.0,4.148470649,4.049720527,0.30284836,0.001423649,0.0,0.0,0.51155401544964,-0.5492574135216063,0.47538297647415395,-0.0005449717093161959,0.9999625765186955,0.0069176352024725345,0.005166709894461183
1750932670.9816625,-1.692078415,-1.801575553,-1.217845,1.588042043,0.9801915,-0.589522741,0.000585118,0.0004472,0.001,4.3259e-05,0.000500336,0.000259155,4.484321561,4.231842841,0.344079884,0.003510205,0.014097863,0.086176616,0.5115542304622935,-0.5492573236638718,0.4753838173319139,-0.0005448599837395409,0.9999625759426303,0.006917089728269746,0.005167563397644439
1750932670.9838986,-1.69207666,-1.801574211,-1.217842,1.588042173,0.980193001,-0.589521963,0.001170237,0.0008944,0.002,8.6518e-05,0.001000673,0.000518309,4.484314587,4.231847403,0.344080388,0.003510217,0.014097863,0.086176156,0.5115548763693706,-0.5492570536524605,0.4753863405665477,-0.0005445248118021224,0.9999625742036257,0.006915453451923695,0.005170124596363913
