timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
1750932842.9779916,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.9795928,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.9815843,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.983549,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.9856155,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.9879851,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.991324,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.9918127,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.9936428,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.9955933,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.997696,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932842.9995513,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932843.001537,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932843.0035667,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932843.0098178,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932843.0098803,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
1750932843.012758,-1.644703,-1.896188,-1.187753,1.576227,-0.315355,-1.885113,0.0,0.0,0.0,0.0,0.0,0.0,3.770654945,3.97947963,0.301393326,0.000448269,0.0,-0.0,-0.3782698773125843,-0.6023306288834519,0.4510438295853789,-0.0004970757651887238,0.999963162267268,0.0068871032930346455,0.005098512759661819
