time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-4.796380,-1.449894,-1.447820,-1.787538,1.547895,-3.226447,0.000500,-0.000020,-0.000070,0.000077,0.000005,0.000500,0.499978,-0.020110,-0.069825,0.077128,0.004645,0.500000,0.226842,0.586746,0.813714,-0.000276,0.999842,0.012554,0.012553
0.100000,-4.793880,-1.449994,-1.448170,-1.787152,1.547918,-3.223947,0.049998,-0.002011,-0.006983,0.007713,0.000464,0.050000,0.499978,-0.020110,-0.069825,0.077128,0.004645,0.500000,0.225381,0.587427,0.813464,-0.000277,0.999843,0.012554,0.012507
0.200000,-4.786380,-1.450296,-1.449217,-1.785995,1.547988,-3.216447,0.099996,-0.004022,-0.013965,0.015426,0.000929,0.100000,0.499978,-0.020110,-0.069825,0.077128,0.004645,0.500000,0.220987,0.589447,0.812714,-0.000278,0.999845,0.012554,0.012371
0.300000,-4.773881,-1.450799,-1.450963,-1.784067,1.548104,-3.203947,0.149993,-0.006033,-0.020948,0.023138,0.001393,0.150000,0.499978,-0.020110,-0.069825,0.077128,0.004645,0.500000,0.213624,0.592740,0.811463,-0.000280,0.999847,0.012552,0.012145
0.400000,-4.756382,-1.451503,-1.453406,-1.781367,1.548267,-3.186447,0.199991,-0.008044,-0.027930,0.030851,0.001858,0.200000,0.499978,-0.020110,-0.069825,0.077128,0.004645,0.500000,0.203236,0.597189,0.809711,-0.000284,0.999851,0.012542,0.011832
0.500000,-4.735527,-1.452341,-1.456319,-1.778150,1.548460,-3.165591,0.209440,-0.008424,-0.029250,0.032309,0.001946,0.209449,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.190738,0.602246,0.807621,-0.000287,0.999856,0.012521,0.011465
0.600000,-4.714583,-1.453184,-1.459244,-1.774919,1.548655,-3.144646,0.209440,-0.008424,-0.029250,0.032309,0.001946,0.209449,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.178063,0.607053,0.805519,-0.000291,0.999860,0.012491,0.011102
0.700000,-4.693639,-1.454026,-1.462169,-1.771689,1.548849,-3.123702,0.209440,-0.008424,-0.029250,0.032309,0.001946,0.209449,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.165270,0.611585,0.803415,-0.000295,0.999865,0.012451,0.010746
0.800000,-4.672695,-1.454869,-1.465094,-1.768458,1.549044,-3.102757,0.209440,-0.008424,-0.029250,0.032309,0.001946,0.209449,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.152366,0.615840,0.801309,-0.000299,0.999869,0.012401,0.010396
0.900000,-4.651751,-1.455711,-1.468019,-1.765227,1.549238,-3.081812,0.209440,-0.008424,-0.029250,0.032309,0.001946,0.209449,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.139357,0.619814,0.799201,-0.000302,0.999873,0.012343,0.010053
1.000000,-4.630807,-1.456553,-1.470944,-1.761996,1.549433,-3.060867,0.209440,-0.008424,-0.029250,0.032309,0.001946,0.209449,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.126249,0.623505,0.797091,-0.000306,0.999877,0.012275,0.009718
1.100000,-4.609863,-1.457396,-1.473869,-1.758765,1.549628,-3.039922,0.209440,-0.008424,-0.029250,0.032309,0.001946,0.209449,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.113049,0.626910,0.794978,-0.000309,0.999881,0.012199,0.009389
1.200000,-4.588919,-1.458238,-1.476794,-1.755534,1.549822,-3.018977,0.209440,-0.008424,-0.029250,0.032309,0.001946,0.209449,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.099762,0.630028,0.792864,-0.000313,0.999885,0.012115,0.009068
