time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-1.681708,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,0.000500,0.000027,0.000129,-0.000002,-0.000159,0.000078,0.500000,0.026902,0.129158,-0.002257,-0.158824,0.077884,-0.249686,-0.691933,0.513777,-0.000460,0.999845,0.012383,0.012544
0.100000,-1.679208,-1.651360,-1.769299,-1.318366,1.592180,-0.111747,0.050000,0.002690,0.012916,-0.000226,-0.015882,0.007788,0.500000,0.026902,0.129158,-0.002257,-0.158824,0.077884,-0.248062,-0.692677,0.514300,-0.001525,0.999853,0.012062,0.012089
0.200000,-1.671708,-1.650957,-1.767362,-1.318400,1.589798,-0.110578,0.100000,0.005380,0.025832,-0.000451,-0.031765,0.015577,0.500000,0.026902,0.129158,-0.002257,-0.158824,0.077884,-0.243176,-0.694884,0.515870,-0.004717,0.999870,0.011093,0.010731
0.300000,-1.659208,-1.650284,-1.764133,-1.318457,1.585827,-0.108631,0.150000,0.008071,0.038747,-0.000677,-0.047647,0.023365,0.500000,0.026902,0.129158,-0.002257,-0.158824,0.077884,-0.234989,-0.698479,0.518492,-0.010032,0.999869,0.009453,0.008486
0.400000,-1.641708,-1.649343,-1.759612,-1.318536,1.580268,-0.105905,0.200000,0.010761,0.051663,-0.000903,-0.063530,0.031154,0.500000,0.026902,0.129158,-0.002257,-0.158824,0.077884,-0.223440,-0.703332,0.522173,-0.017459,0.999808,0.007103,0.005384
0.500000,-1.620853,-1.648221,-1.754225,-1.318630,1.573644,-0.102657,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.209548,-0.708841,0.526573,-0.026290,0.999644,0.004222,0.001751
0.600000,-1.599909,-1.647094,-1.748815,-1.318724,1.566991,-0.099394,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.195462,-0.714070,0.531007,-0.035136,0.999380,0.001242,-0.001827
0.700000,-1.578965,-1.645967,-1.743405,-1.318819,1.560338,-0.096132,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.181248,-0.718990,0.535457,-0.043956,0.999018,-0.001824,-0.005331
0.800000,-1.558021,-1.644840,-1.737995,-1.318913,1.553685,-0.092870,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.166914,-0.723599,0.539922,-0.052750,0.998557,-0.004973,-0.008762
0.900000,-1.537077,-1.643713,-1.732585,-1.319008,1.547032,-0.089607,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.152467,-0.727893,0.544402,-0.061516,0.997999,-0.008206,-0.012115
1.000000,-1.516133,-1.642586,-1.727174,-1.319102,1.540379,-0.086345,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.137914,-0.731870,0.548896,-0.070254,0.997344,-0.011519,-0.015391
1.100000,-1.495189,-1.641459,-1.721764,-1.319197,1.533727,-0.083082,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.123264,-0.735527,0.553406,-0.078962,0.996593,-0.014912,-0.018588
1.200000,-1.474246,-1.640333,-1.716354,-1.319291,1.527074,-0.079820,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.108523,-0.738862,0.557930,-0.087639,0.995746,-0.018382,-0.021703
1.300000,-1.453302,-1.639206,-1.710944,-1.319386,1.520421,-0.076558,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.093699,-0.741872,0.562468,-0.096284,0.994805,-0.021929,-0.024736
1.400000,-1.432358,-1.638079,-1.705534,-1.319480,1.513768,-0.073295,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.078801,-0.744555,0.567020,-0.104896,0.993769,-0.025551,-0.027684
1.500000,-1.411414,-1.636952,-1.700124,-1.319575,1.507115,-0.070033,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.063835,-0.746910,0.571585,-0.113473,0.992641,-0.029245,-0.030547
1.600000,-1.390470,-1.635825,-1.694713,-1.319670,1.500463,-0.066770,0.209440,0.011269,0.054102,-0.000945,-0.066528,0.032624,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.048810,-0.748934,0.576165,-0.122014,0.991419,-0.033011,-0.033323
