time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-1.600700,-1.727100,-2.203000,-0.808000,1.595100,-0.031000,-0.000202,-0.000047,0.000500,-0.000457,-0.000006,-0.000202,-0.202040,-0.046876,0.500000,-0.456898,-0.006003,-0.201974,-0.189632,-0.609684,0.260971,-0.000392,0.999843,0.012478,0.012536
0.100000,-1.601710,-1.727334,-2.200500,-0.810284,1.595070,-0.032010,-0.020204,-0.004688,0.050000,-0.045690,-0.000600,-0.020197,-0.202040,-0.046876,0.500000,-0.456898,-0.006003,-0.201974,-0.190284,-0.610548,0.261860,-0.000392,0.999844,0.012476,0.012534
0.200000,-1.604741,-1.728038,-2.193000,-0.817138,1.594980,-0.035039,-0.040408,-0.009375,0.100000,-0.091380,-0.001201,-0.040395,-0.202040,-0.046876,0.500000,-0.456898,-0.006003,-0.201974,-0.192251,-0.613125,0.264540,-0.000392,0.999844,0.012467,0.012528
0.300000,-1.609792,-1.729209,-2.180500,-0.828560,1.594830,-0.040089,-0.060612,-0.014063,0.150000,-0.137069,-0.001801,-0.060592,-0.202040,-0.046876,0.500000,-0.456898,-0.006003,-0.201974,-0.195566,-0.617364,0.269047,-0.000391,0.999844,0.012454,0.012518
0.400000,-1.616863,-1.730850,-2.163000,-0.844552,1.594620,-0.047158,-0.080816,-0.018750,0.200000,-0.182759,-0.002401,-0.080789,-0.202040,-0.046876,0.500000,-0.456898,-0.006003,-0.201974,-0.200284,-0.623180,0.275440,-0.000390,0.999844,0.012436,0.012503
0.500000,-1.625955,-1.732959,-2.140500,-0.865112,1.594350,-0.056247,-0.101020,-0.023438,0.250000,-0.228449,-0.003001,-0.100987,-0.202040,-0.046876,0.500000,-0.456898,-0.006003,-0.201974,-0.206476,-0.630449,0.283802,-0.000390,0.999845,0.012414,0.012486
0.600000,-1.637067,-1.735538,-2.113000,-0.890242,1.594019,-0.067355,-0.121224,-0.028125,0.300000,-0.274139,-0.003602,-0.121184,-0.202040,-0.046876,0.500000,-0.456898,-0.006003,-0.201974,-0.214231,-0.639008,0.294234,-0.000389,0.999845,0.012389,0.012465
0.700000,-1.649681,-1.738464,-2.081785,-0.918766,1.593645,-0.079965,-0.126946,-0.029453,0.314159,-0.287077,-0.003772,-0.126904,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.223268,-0.648281,0.306350,-0.000388,0.999846,0.012363,0.012443
0.800000,-1.662375,-1.741409,-2.050369,-0.947474,1.593268,-0.092655,-0.126946,-0.029453,0.314159,-0.287077,-0.003772,-0.126904,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.232601,-0.657125,0.318828,-0.000387,0.999847,0.012340,0.012422
0.900000,-1.675070,-1.744355,-2.018953,-0.976182,1.592890,-0.105345,-0.126946,-0.029453,0.314159,-0.287077,-0.003772,-0.126904,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.242155,-0.665467,0.331581,-0.000386,0.999847,0.012319,0.012403
