time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-3.677692,-1.382945,-1.417576,-1.913630,1.553554,-2.107822,-0.000500,0.000043,0.000154,-0.000184,-0.000006,-0.000500,-0.499896,0.042678,0.153976,-0.183924,-0.005946,-0.500000,-0.377573,0.429237,0.857059,-0.000471,0.999962,0.006959,0.005164
0.100000,-3.680191,-1.382731,-1.416806,-1.914550,1.553525,-2.110322,-0.049990,0.004268,0.015398,-0.018392,-0.000595,-0.050000,-0.499896,0.042678,0.153976,-0.183924,-0.005946,-0.500000,-0.376231,0.430024,0.857572,-0.000471,0.999962,0.006975,0.005162
0.200000,-3.687690,-1.382091,-1.414497,-1.917309,1.553436,-2.117822,-0.099979,0.008536,0.030795,-0.036785,-0.001189,-0.100000,-0.499896,0.042678,0.153976,-0.183924,-0.005946,-0.500000,-0.372195,0.432358,0.859109,-0.000471,0.999962,0.007024,0.005156
0.300000,-3.700187,-1.381024,-1.410647,-1.921907,1.553287,-2.130322,-0.149969,0.012803,0.046193,-0.055177,-0.001784,-0.150000,-0.499896,0.042678,0.153976,-0.183924,-0.005946,-0.500000,-0.365430,0.436163,0.861667,-0.000471,0.999961,0.007106,0.005147
0.400000,-3.717683,-1.379531,-1.405258,-1.928344,1.553079,-2.147822,-0.199959,0.017071,0.061590,-0.073569,-0.002378,-0.200000,-0.499896,0.042678,0.153976,-0.183924,-0.005946,-0.500000,-0.355878,0.441307,0.865238,-0.000471,0.999961,0.007224,0.005141
0.500000,-3.738537,-1.377750,-1.398835,-1.936017,1.552831,-2.168680,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.344378,0.447158,0.869481,-0.000470,0.999960,0.007367,0.005141
0.600000,-3.759481,-1.375962,-1.392384,-1.943723,1.552582,-2.189628,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.332711,0.452725,0.873726,-0.000470,0.999958,0.007514,0.005149
0.700000,-3.780425,-1.374174,-1.385933,-1.951428,1.552332,-2.210577,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.320934,0.457978,0.877955,-0.000470,0.999957,0.007663,0.005165
0.800000,-3.801369,-1.372386,-1.379481,-1.959134,1.552083,-2.231525,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.309055,0.462916,0.882168,-0.000469,0.999956,0.007815,0.005191
0.900000,-3.822313,-1.370598,-1.373030,-1.966840,1.551834,-2.252473,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.297084,0.467535,0.886364,-0.000469,0.999954,0.007970,0.005224
1.000000,-3.843257,-1.368810,-1.366579,-1.974546,1.551585,-2.273421,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.285029,0.471834,0.890543,-0.000469,0.999953,0.008126,0.005267
1.100000,-3.864201,-1.367022,-1.360128,-1.982252,1.551336,-2.294370,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.272898,0.475810,0.894705,-0.000468,0.999951,0.008284,0.005319
1.200000,-3.885145,-1.365234,-1.353677,-1.989957,1.551087,-2.315318,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.260701,0.479463,0.898850,-0.000467,0.999950,0.008443,0.005379
1.300000,-3.906089,-1.363446,-1.347226,-1.997663,1.550838,-2.336266,-0.209440,0.017881,0.064510,-0.077058,-0.002491,-0.209483,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.248447,0.482790,0.902977,-0.000467,0.999948,0.008603,0.005449
