time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-1.600794,-1.727078,-2.202946,-0.808028,1.595045,-0.031095,-0.000284,0.000000,0.000495,-0.000500,-0.000009,-0.000284,-0.284103,0.000106,0.495107,-0.500000,-0.008727,-0.284073,-0.189696,-0.609689,0.261009,-0.000393,0.999844,0.012454,0.012509
0.100000,-1.602215,-1.727078,-2.200471,-0.810528,1.595001,-0.032515,-0.028410,0.000011,0.049511,-0.050000,-0.000873,-0.028407,-0.284103,0.000106,0.495107,-0.500000,-0.008727,-0.284073,-0.190598,-0.610418,0.262005,-0.000393,0.999844,0.012449,0.012505
0.200000,-1.606476,-1.727076,-2.193044,-0.818028,1.594870,-0.036776,-0.056821,0.000021,0.099021,-0.100000,-0.001745,-0.056815,-0.284103,0.000106,0.495107,-0.500000,-0.008727,-0.284073,-0.193320,-0.612580,0.265008,-0.000393,0.999845,0.012434,0.012494
0.300000,-1.613579,-1.727074,-2.180666,-0.830528,1.594652,-0.043878,-0.085231,0.000032,0.148532,-0.150000,-0.002618,-0.085222,-0.284103,0.000106,0.495107,-0.500000,-0.008727,-0.284073,-0.197902,-0.616108,0.270062,-0.000393,0.999845,0.012409,0.012476
0.400000,-1.623522,-1.727070,-2.163337,-0.848028,1.594346,-0.053820,-0.113641,0.000042,0.198043,-0.200000,-0.003491,-0.113629,-0.284103,0.000106,0.495107,-0.500000,-0.008727,-0.284073,-0.204411,-0.620883,0.277240,-0.000394,0.999846,0.012376,0.012450
0.500000,-1.636307,-1.727065,-2.141058,-0.870528,1.593954,-0.066604,-0.142051,0.000053,0.247554,-0.250000,-0.004364,-0.142037,-0.284103,0.000106,0.495107,-0.500000,-0.008727,-0.284073,-0.212936,-0.626735,0.286639,-0.000394,0.999847,0.012337,0.012419
0.600000,-1.651933,-1.727059,-2.113827,-0.898028,1.593474,-0.082228,-0.170462,0.000063,0.297064,-0.300000,-0.005236,-0.170444,-0.284103,0.000106,0.495107,-0.500000,-0.008727,-0.284073,-0.223581,-0.633439,0.298383,-0.000395,0.999848,0.012292,0.012382
0.700000,-1.669669,-1.727053,-2.082917,-0.929243,1.592929,-0.099963,-0.178507,0.000066,0.311085,-0.314159,-0.005483,-0.178489,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.235942,-0.640437,0.312044,-0.000396,0.999849,0.012246,0.012341
0.800000,-1.687520,-1.727046,-2.051808,-0.960659,1.592380,-0.117812,-0.178507,0.000066,0.311085,-0.314159,-0.005483,-0.178489,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.248653,-0.646805,0.326135,-0.000397,0.999850,0.012205,0.012303
0.900000,-1.705371,-1.727039,-2.020700,-0.992075,1.591832,-0.135660,-0.178507,0.000066,0.311085,-0.314159,-0.005483,-0.178489,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.261606,-0.652479,0.340555,-0.000399,0.999851,0.012170,0.012268
