pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.557861,-0.621856,0.455821,-0.0366157,0.967971,-0.153218,-0.195486
0.420716,-0.695995,0.413297,-0.0298904,0.975979,-0.0981229,-0.192208
0.274154,-0.738687,0.372741,-0.0237194,0.982842,-0.0501075,-0.175918
0.109294,-0.748184,0.330339,-0.0175329,0.98912,-0.00841205,-0.14582
-0.0328217,-0.723652,0.29487,-0.0125849,0.993551,0.0164921,-0.111471
-0.175164,-0.66314,0.258771,-0.00779349,0.997117,0.0288609,-0.0697397
-0.293407,-0.573487,0.22647,-0.00376177,0.999254,0.0251075,-0.0291124
-0.380328,-0.464486,0.198685,-0.000551518,0.999962,0.00697816,0.00512382
