time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,fk_x,fk_y,fk_z,fk_qx,fk_qy,fk_qz,fk_qw
0.000000,-2.303631,-2.022771,-1.453636,-1.271332,1.572837,-0.733759,0.000469,0.000197,-0.000500,0.000309,0.000015,0.000469,0.469000,0.197323,-0.500000,0.309202,0.014834,0.468903,-0.746774,-0.569750,0.423356,-0.000444,0.999843,0.012449,0.012588
0.100000,-2.301286,-2.021784,-1.456136,-1.269786,1.572911,-0.731415,0.046900,0.019732,-0.050000,0.030920,0.001483,0.046890,0.469000,0.197323,-0.500000,0.309202,0.014834,0.468903,-0.744879,-0.570891,0.422807,-0.000444,0.999843,0.012441,0.012575
0.200000,-2.294251,-2.018824,-1.463636,-1.265148,1.573134,-0.724381,0.093800,0.039465,-0.100000,0.061840,0.002967,0.093781,0.469000,0.197323,-0.500000,0.309202,0.014834,0.468903,-0.739181,-0.574273,0.421159,-0.000443,0.999844,0.012419,0.012538
0.300000,-2.282526,-2.013891,-1.476136,-1.257418,1.573504,-0.712659,0.140700,0.059197,-0.150000,0.092761,0.004450,0.140671,0.469000,0.197323,-0.500000,0.309202,0.014834,0.468903,-0.729641,-0.579771,0.418410,-0.000441,0.999845,0.012382,0.012479
0.400000,-2.266111,-2.006985,-1.493636,-1.246596,1.574024,-0.696247,0.187600,0.078929,-0.200000,0.123681,0.005934,0.187561,0.469000,0.197323,-0.500000,0.309202,0.014834,0.468903,-0.716201,-0.587179,0.414557,-0.000438,0.999847,0.012331,0.012400
0.500000,-2.245675,-1.998387,-1.515423,-1.233123,1.574670,-0.675816,0.209440,0.088118,-0.223283,0.138079,0.006624,0.209396,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.699343,-0.595926,0.409756,-0.000435,0.999849,0.012269,0.012309
0.600000,-2.224731,-1.989575,-1.537751,-1.219315,1.575332,-0.654876,0.209440,0.088118,-0.223283,0.138079,0.006624,0.209396,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.681936,-0.604340,0.404830,-0.000432,0.999851,0.012207,0.012223
0.700000,-2.203787,-1.980764,-1.560079,-1.205507,1.575995,-0.633937,0.209440,0.088118,-0.223283,0.138079,0.006624,0.209396,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.664417,-0.612196,0.399900,-0.000429,0.999852,0.012147,0.012146
0.800000,-2.182844,-1.971952,-1.582407,-1.191699,1.576657,-0.612997,0.209440,0.088118,-0.223283,0.138079,0.006624,0.209396,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.646804,-0.619492,0.394967,-0.000426,0.999854,0.012089,0.012076
0.900000,-2.161900,-1.963140,-1.604736,-1.177891,1.577320,-0.592058,0.209440,0.088118,-0.223283,0.138079,0.006624,0.209396,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.629116,-0.626226,0.390032,-0.000423,0.999855,0.012034,0.012014
