time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,fk_x,fk_y,fk_z,fk_qx,fk_qy,fk_qz,fk_qw
0.000000,-1.600700,-1.727100,-2.203000,-0.808000,1.595100,-0.031000,-0.000500,-0.000118,0.000266,-0.000153,-0.000016,-0.000500,-0.500000,-0.117740,0.266075,-0.153377,-0.016268,-0.499849,-0.189632,-0.609684,0.260971,-0.000392,0.999843,0.012478,0.012536
0.100000,-1.603200,-1.727689,-2.201670,-0.808767,1.595019,-0.033499,-0.050000,-0.011774,0.026607,-0.015338,-0.001627,-0.049985,-0.500000,-0.117740,0.266075,-0.153377,-0.016268,-0.499849,-0.191186,-0.609861,0.261211,-0.000392,0.999844,0.012461,0.012527
0.200000,-1.610700,-1.729455,-2.197679,-0.811068,1.594775,-0.040997,-0.100000,-0.023548,0.053215,-0.030675,-0.003254,-0.099970,-0.500000,-0.117740,0.266075,-0.153377,-0.016268,-0.499849,-0.195861,-0.610367,0.261929,-0.000392,0.999845,0.012409,0.012500
0.300000,-1.623200,-1.732398,-2.191027,-0.814902,1.594368,-0.053493,-0.150000,-0.035322,0.079822,-0.046013,-0.004880,-0.149955,-0.500000,-0.117740,0.266075,-0.153377,-0.016268,-0.499849,-0.203693,-0.611126,0.263127,-0.000392,0.999846,0.012326,0.012454
0.400000,-1.640700,-1.736519,-2.181714,-0.820270,1.593799,-0.070988,-0.200000,-0.047096,0.106430,-0.061351,-0.006507,-0.199940,-0.500000,-0.117740,0.266075,-0.153377,-0.016268,-0.499849,-0.214741,-0.612007,0.264805,-0.000392,0.999849,0.012214,0.012390
0.500000,-1.661555,-1.741430,-2.170616,-0.826667,1.593120,-0.091836,-0.209440,-0.049319,0.111453,-0.064246,-0.006814,-0.209376,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.228025,-0.612779,0.266805,-0.000392,0.999851,0.012089,0.012314
0.600000,-1.682499,-1.746362,-2.159471,-0.833092,1.592439,-0.112774,-0.209440,-0.049319,0.111453,-0.064246,-0.006814,-0.209376,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.241491,-0.613243,0.268814,-0.000392,0.999853,0.011971,0.012238
0.700000,-1.703443,-1.751294,-2.148326,-0.839517,1.591757,-0.133712,-0.209440,-0.049319,0.111453,-0.064246,-0.006814,-0.209376,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.255074,-0.613391,0.270824,-0.000392,0.999856,0.011862,0.012162
0.800000,-1.724387,-1.756226,-2.137180,-0.845941,1.591076,-0.154649,-0.209440,-0.049319,0.111453,-0.064246,-0.006814,-0.209376,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.268765,-0.613219,0.272834,-0.000393,0.999858,0.011762,0.012087
0.900000,-1.745331,-1.761157,-2.126035,-0.852366,1.590394,-0.175587,-0.209440,-0.049319,0.111453,-0.064246,-0.006814,-0.209376,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.282557,-0.612721,0.274845,-0.000393,0.999860,0.011670,0.012014
