timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
1751354976.7889235,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.7908123,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.7926536,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.7947843,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.7966847,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.7987015,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.8008327,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.8028145,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.8068383,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
1751354976.807036,-1.651495,-1.769945,-1.318355,1.592974,-0.112136,-1.681708,0.0,0.0,0.0,0.0,0.0,0.0,3.945148732,4.135912158,0.300399814,0.001830045,0.0,0.0,-0.2496857702110752,-0.6919329641365844,0.513777046194678,-0.0004601258198561356,0.9998445461518257,0.012382652243434286,0.012543593508143767
