time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-3.241046,-1.420271,-1.552079,-1.753009,1.558744,-1.671070,-0.000500,0.000043,0.000154,-0.000184,-0.000006,-0.000500,-0.499878,0.042731,0.153981,-0.183881,-0.005941,-0.500000,-0.569488,0.233251,0.764656,-0.000449,0.999961,0.005350,0.007053
0.100000,-3.243545,-1.420057,-1.551309,-1.753929,1.558714,-1.673570,-0.049988,0.004273,0.015398,-0.018388,-0.000594,-0.050000,-0.499878,0.042731,0.153981,-0.183881,-0.005941,-0.500000,-0.568687,0.234655,0.765198,-0.000449,0.999961,0.005350,0.007036
0.200000,-3.251044,-1.419416,-1.548999,-1.756687,1.558625,-1.681070,-0.099976,0.008546,0.030796,-0.036776,-0.001188,-0.100000,-0.499878,0.042731,0.153981,-0.183881,-0.005941,-0.500000,-0.566261,0.238852,0.766823,-0.000450,0.999961,0.005352,0.006985
0.300000,-3.263540,-1.418348,-1.545150,-1.761284,1.558476,-1.693570,-0.149963,0.012819,0.046194,-0.055164,-0.001782,-0.150000,-0.499878,0.042731,0.153981,-0.183881,-0.005941,-0.500000,-0.562137,0.245793,0.769530,-0.000451,0.999962,0.005357,0.006902
0.400000,-3.281036,-1.416852,-1.539760,-1.767720,1.558269,-1.711070,-0.199951,0.017092,0.061592,-0.073552,-0.002376,-0.200000,-0.499878,0.042731,0.153981,-0.183881,-0.005941,-0.500000,-0.556200,0.255396,0.773314,-0.000452,0.999962,0.005370,0.006786
0.500000,-3.301890,-1.415069,-1.533337,-1.775391,1.558021,-1.731929,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.548876,0.266665,0.777816,-0.000454,0.999963,0.005393,0.006653
0.600000,-3.322834,-1.413279,-1.526885,-1.783095,1.557772,-1.752878,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.541254,0.277779,0.782328,-0.000455,0.999964,0.005423,0.006522
0.700000,-3.343778,-1.411489,-1.520434,-1.790800,1.557523,-1.773827,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.533371,0.288684,0.786831,-0.000457,0.999965,0.005461,0.006396
0.800000,-3.364722,-1.409698,-1.513982,-1.798504,1.557274,-1.794776,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.525233,0.299372,0.791323,-0.000458,0.999965,0.005507,0.006275
0.900000,-3.385666,-1.407908,-1.507531,-1.806208,1.557025,-1.815725,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.516845,0.309837,0.795806,-0.000459,0.999965,0.005560,0.006158
1.000000,-3.406610,-1.406118,-1.501079,-1.813912,1.556776,-1.836674,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.508214,0.320073,0.800277,-0.000461,0.999966,0.005621,0.006046
1.100000,-3.427554,-1.404327,-1.494628,-1.821617,1.556527,-1.857623,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.499346,0.330072,0.804738,-0.000462,0.999966,0.005688,0.005940
1.200000,-3.448498,-1.402537,-1.488176,-1.829321,1.556278,-1.878572,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.490248,0.339830,0.809188,-0.000463,0.999966,0.005762,0.005839
1.300000,-3.469442,-1.400747,-1.481725,-1.837025,1.556029,-1.899521,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.480925,0.349339,0.813626,-0.000464,0.999966,0.005843,0.005744
1.400000,-3.490386,-1.398956,-1.475273,-1.844729,1.555781,-1.920470,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.471385,0.358595,0.818052,-0.000465,0.999966,0.005931,0.005655
1.500000,-3.511330,-1.397166,-1.468822,-1.852434,1.555532,-1.941419,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.461635,0.367591,0.822466,-0.000466,0.999966,0.006024,0.005573
1.600000,-3.532274,-1.395376,-1.462370,-1.860138,1.555283,-1.962368,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.451681,0.376322,0.826867,-0.000467,0.999966,0.006124,0.005497
1.700000,-3.553218,-1.393585,-1.455919,-1.867842,1.555034,-1.983317,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.441531,0.384784,0.831256,-0.000468,0.999966,0.006229,0.005427
1.800000,-3.574161,-1.391795,-1.449467,-1.875547,1.554785,-2.004266,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.431193,0.392970,0.835632,-0.000468,0.999965,0.006339,0.005365
1.900000,-3.595105,-1.390005,-1.443015,-1.883251,1.554536,-2.025215,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.420673,0.400876,0.839994,-0.000469,0.999965,0.006455,0.005310
2.000000,-3.616049,-1.388214,-1.436564,-1.890955,1.554287,-2.046164,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.409979,0.408497,0.844343,-0.000469,0.999964,0.006576,0.005261
2.100000,-3.636993,-1.386424,-1.430112,-1.898659,1.554038,-2.067114,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.399120,0.415830,0.848678,-0.000470,0.999964,0.006702,0.005221
2.200000,-3.657937,-1.384634,-1.423661,-1.906364,1.553789,-2.088063,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.388102,0.422870,0.852998,-0.000470,0.999963,0.006832,0.005188
2.300000,-3.678881,-1.382843,-1.417209,-1.914068,1.553540,-2.109012,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.376934,0.429612,0.857304,-0.000471,0.999962,0.006967,0.005163
2.400000,-3.699825,-1.381053,-1.410758,-1.921772,1.553292,-2.129961,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.365625,0.436053,0.861595,-0.000471,0.999961,0.007105,0.005146
2.500000,-3.720769,-1.379262,-1.404306,-1.929476,1.553043,-2.150910,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.354182,0.442190,0.865870,-0.000471,0.999960,0.007247,0.005137
2.600000,-3.741713,-1.377472,-1.397855,-1.937181,1.552794,-2.171859,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.342613,0.448019,0.870131,-0.000472,0.999959,0.007392,0.005136
2.700000,-3.762657,-1.375682,-1.391403,-1.944885,1.552545,-2.192808,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.330927,0.453538,0.874375,-0.000472,0.999958,0.007541,0.005143
2.800000,-3.783601,-1.373891,-1.384952,-1.952589,1.552296,-2.213757,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.319133,0.458743,0.878603,-0.000472,0.999957,0.007692,0.005160
2.900000,-3.804545,-1.372101,-1.378500,-1.960294,1.552047,-2.234706,-0.209440,0.017903,0.064515,-0.077043,-0.002489,-0.209491,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.307239,0.463631,0.882815,-0.000472,0.999956,0.007846,0.005185
