time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.000000,-2.098087,-1.726894,-1.336311,-1.683227,1.579769,-0.528336,0.000284,-0.000000,-0.000495,0.000500,0.000009,0.000284,0.284114,-0.000053,-0.495104,0.500000,0.008783,0.284006,-0.542517,-0.587695,0.710150,-0.000446,0.999845,0.012445,0.012448
0.100000,-2.096666,-1.726894,-1.338787,-1.680727,1.579813,-0.526916,0.028411,-0.000005,-0.049510,0.050000,0.000878,0.028401,0.284114,-0.000053,-0.495104,0.500000,0.008783,0.284006,-0.541733,-0.588565,0.708742,-0.000446,0.999845,0.012441,0.012443
0.200000,-2.092405,-1.726895,-1.346213,-1.673227,1.579945,-0.522656,0.056823,-0.000011,-0.099021,0.100000,0.001757,0.056801,0.284114,-0.000053,-0.495104,0.500000,0.008783,0.284006,-0.539364,-0.591149,0.704516,-0.000446,0.999845,0.012430,0.012429
0.300000,-2.085302,-1.726896,-1.358591,-1.660727,1.580164,-0.515556,0.085234,-0.000016,-0.148531,0.150000,0.002635,0.085202,0.284114,-0.000053,-0.495104,0.500000,0.008783,0.284006,-0.535354,-0.595375,0.697469,-0.000446,0.999846,0.012411,0.012406
0.400000,-2.075358,-1.726898,-1.375919,-1.643227,1.580472,-0.505615,0.113646,-0.000021,-0.198042,0.200000,0.003513,0.113603,0.284114,-0.000053,-0.495104,0.500000,0.008783,0.284006,-0.529613,-0.601116,0.687595,-0.000445,0.999847,0.012385,0.012375
0.500000,-2.062573,-1.726901,-1.398199,-1.620727,1.580867,-0.492835,0.142057,-0.000026,-0.247552,0.250000,0.004391,0.142003,0.284114,-0.000053,-0.495104,0.500000,0.008783,0.284006,-0.522023,-0.608194,0.674890,-0.000445,0.999847,0.012353,0.012338
0.600000,-2.046947,-1.726903,-1.425430,-1.593227,1.581350,-0.477215,0.170468,-0.000032,-0.297062,0.300000,0.005270,0.170404,0.284114,-0.000053,-0.495104,0.500000,0.008783,0.284006,-0.512442,-0.616373,0.659357,-0.000445,0.999848,0.012315,0.012297
0.700000,-2.029209,-1.726907,-1.456339,-1.562012,1.581898,-0.459484,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.501184,-0.625013,0.641731,-0.000444,0.999849,0.012274,0.012256
0.800000,-2.011358,-1.726910,-1.487448,-1.530596,1.582450,-0.441639,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.489472,-0.633002,0.624014,-0.000444,0.999850,0.012236,0.012219
0.900000,-1.993506,-1.726913,-1.518556,-1.499180,1.583002,-0.423795,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.477409,-0.640270,0.606338,-0.000444,0.999851,0.012200,0.012188
1.000000,-1.975655,-1.726917,-1.549664,-1.467764,1.583554,-0.405950,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.465025,-0.646803,0.588720,-0.000444,0.999852,0.012167,0.012162
1.100000,-1.957803,-1.726920,-1.580773,-1.436348,1.584105,-0.388106,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.452354,-0.652592,0.571175,-0.000444,0.999853,0.012137,0.012141
1.200000,-1.939952,-1.726923,-1.611881,-1.404932,1.584657,-0.370261,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.439428,-0.657626,0.553723,-0.000444,0.999853,0.012110,0.012125
1.300000,-1.922101,-1.726927,-1.642989,-1.373516,1.585209,-0.352416,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.426280,-0.661898,0.536379,-0.000444,0.999853,0.012086,0.012113
1.400000,-1.904249,-1.726930,-1.674097,-1.342100,1.585761,-0.334572,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.412943,-0.665402,0.519160,-0.000444,0.999854,0.012066,0.012106
1.500000,-1.886398,-1.726933,-1.705206,-1.310684,1.586313,-0.316727,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.399452,-0.668134,0.502083,-0.000445,0.999854,0.012050,0.012104
1.600000,-1.868547,-1.726937,-1.736314,-1.279268,1.586865,-0.298882,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.385839,-0.670091,0.485164,-0.000445,0.999854,0.012038,0.012106
1.700000,-1.850695,-1.726940,-1.767422,-1.247852,1.587416,-0.281038,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.372140,-0.671273,0.468420,-0.000445,0.999854,0.012029,0.012112
1.800000,-1.832844,-1.726943,-1.798531,-1.216436,1.587968,-0.263193,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.358388,-0.671679,0.451868,-0.000446,0.999854,0.012025,0.012122
1.900000,-1.814992,-1.726946,-1.829639,-1.185020,1.588520,-0.245348,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.344616,-0.671312,0.435523,-0.000447,0.999854,0.012025,0.012137
2.000000,-1.797141,-1.726950,-1.860747,-1.153605,1.589072,-0.227504,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.330858,-0.670177,0.419401,-0.000447,0.999854,0.012029,0.012155
2.100000,-1.779290,-1.726953,-1.891856,-1.122189,1.589624,-0.209659,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.317148,-0.668278,0.403517,-0.000448,0.999853,0.012038,0.012176
2.200000,-1.761438,-1.726956,-1.922964,-1.090773,1.590176,-0.191814,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.303519,-0.665624,0.387888,-0.000449,0.999853,0.012051,0.012201
2.300000,-1.743587,-1.726960,-1.954072,-1.059357,1.590727,-0.173970,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.290003,-0.662222,0.372528,-0.000450,0.999852,0.012070,0.012230
2.400000,-1.725735,-1.726963,-1.985180,-1.027941,1.591279,-0.156125,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.276632,-0.658084,0.357452,-0.000451,0.999852,0.012093,0.012262
2.500000,-1.707884,-1.726966,-2.016289,-0.996525,1.591831,-0.138280,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.263438,-0.653221,0.342676,-0.000452,0.999851,0.012121,0.012296
2.600000,-1.690033,-1.726970,-2.047397,-0.965109,1.592383,-0.120436,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.250453,-0.647647,0.328212,-0.000454,0.999850,0.012155,0.012334
2.700000,-1.672181,-1.726973,-2.078505,-0.933693,1.592935,-0.102591,0.178514,-0.000033,-0.311083,0.314159,0.005518,0.178446,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.237705,-0.641378,0.314075,-0.000455,0.999849,0.012194,0.012374
2.800000,-1.654357,-1.726976,-2.109566,-0.902326,1.593486,-0.084774,0.174446,-0.000032,-0.303994,0.307000,0.005392,0.174380,-0.284114,0.000053,0.495104,-0.500000,-0.008783,-0.284006,-0.225244,-0.634440,0.300300,-0.000456,0.999848,0.012238,0.012416
2.900000,-1.638322,-1.726979,-2.137509,-0.874106,1.593981,-0.068745,0.146034,-0.000027,-0.254483,0.257000,0.004514,0.145979,-0.284114,0.000053,0.495104,-0.500000,-0.008783,-0.284006,-0.214286,-0.627634,0.288209,-0.000458,0.999847,0.012282,0.012456
3.000000,-1.625128,-1.726982,-2.160501,-0.850887,1.594389,-0.055556,0.117623,-0.000022,-0.204973,0.207000,0.003636,0.117579,-0.284114,0.000053,0.495104,-0.500000,-0.008783,-0.284006,-0.205462,-0.621643,0.278482,-0.000459,0.999846,0.012322,0.012491
3.100000,-1.614775,-1.726984,-2.178542,-0.832667,1.594709,-0.045207,0.089212,-0.000017,-0.155463,0.157000,0.002758,0.089178,-0.284114,0.000053,0.495104,-0.500000,-0.008783,-0.284006,-0.198668,-0.616701,0.270992,-0.000460,0.999845,0.012355,0.012518
3.200000,-1.607264,-1.726985,-2.191632,-0.819447,1.594941,-0.037698,0.060800,-0.000011,-0.105952,0.107000,0.001879,0.060777,-0.284114,0.000053,0.495104,-0.500000,-0.008783,-0.284006,-0.193814,-0.612985,0.265639,-0.000460,0.999845,0.012380,0.012539
3.300000,-1.602593,-1.726986,-2.199771,-0.811228,1.595086,-0.033029,0.032389,-0.000006,-0.056442,0.057000,0.001001,0.032377,-0.284114,0.000053,0.495104,-0.500000,-0.008783,-0.284006,-0.190828,-0.610621,0.262344,-0.000461,0.999844,0.012396,0.012552
3.400000,-1.600764,-1.726986,-2.202959,-0.808008,1.595142,-0.031201,0.003978,-0.000001,-0.006931,0.007000,0.000123,0.003976,-0.284114,0.000053,0.495104,-0.500000,-0.008783,-0.284006,-0.189666,-0.609683,0.261061,-0.000461,0.999844,0.012403,0.012557
3.414391,-1.600734,-1.726986,-2.203011,-0.807957,1.595143,-0.031171,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.284114,0.000053,0.495104,-0.500000,-0.008783,-0.284006,-0.189647,-0.609668,0.261041,-0.000461,0.999844,0.012403,0.012557
