timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff
1750924548.435214281,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.443818331,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.444259167,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.444281340,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.446373463,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.450475454,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.450525284,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.451992512,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.454056501,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.455995083,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.457598448,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.459247828,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.461155415,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.463328362,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.465245008,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.468055725,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.469194412,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.471225500,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.473197937,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.475154161,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.477090836,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.479016781,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.481126308,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.483155727,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.485390663,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.487272978,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.489512920,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.491656303,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.493273497,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.495341539,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.497704268,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.500021458,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.501276731,-1.382944841,-1.417576016,-1.913630328,1.553554458,-2.107821663,-3.677691619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.070989042,4.064269329,0.302629255,-0.001423333,0.000000000,0.000000000
1750924548.503215551,-1.382944522,-1.417575695,-1.913630935,1.553554435,-2.107823071,-3.677693027,0.000319460,0.000320480,-0.000607092,-0.000023169,-0.001408008,-0.001407798,2.367100667,4.191210359,0.287970398,-0.005293739,-0.039664052,-0.499551712
1750924548.505165577,-1.382943564,-1.417574734,-1.913632756,1.553554365,-2.107827295,-3.677697250,0.000638903,0.000640974,-0.001214181,-0.000046338,-0.002816031,-0.002815609,2.367086709,4.191209191,0.287970472,-0.005293730,-0.039664435,-0.499554690
1750924548.507244587,-1.382941966,-1.417573131,-1.913635792,1.553554249,-2.107834335,-3.677704289,0.000958314,0.000961496,-0.001821265,-0.000069506,-0.004224080,-0.004223447,2.367061158,4.191207583,0.287970635,-0.005293722,-0.039665200,-0.499560939
1750924548.513314962,-1.382939730,-1.417570888,-1.913640041,1.553554087,-2.107844192,-3.677714144,0.001277677,0.001282061,-0.002428341,-0.000092673,-0.005632170,-0.005631326,2.367024015,4.191205534,0.287970886,-0.005293714,-0.039666349,-0.499570460
